row_id,RA,DEC,p_final,q_group,status,nearest_catalog,nearest_sep_arcsec,my_grade,first_grade,lensjudge_grade,lj_lean_grade,lj_multi_grade,qualified,tier,disqualify_reason
s_198881_1918,54.2582509938914,-23.56621690588975,0.950070932871599,0.03925693133019746,NEW,inchausti2025,2847.5073752313997,D,D,D,D,,False,none,both<B
s_100867_1434,334.15871479095915,-44.322012507124576,0.950070932871599,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,1.4053464198849615,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_135289_1994,63.5057543547819,-36.30908068107126,0.9401452429196893,0.03925693133019746,NEW,storfer2024,1593.3021945700611,D,D,D,D,,False,none,both<B
s_467105_3066,266.27758772587333,24.22431568253169,0.925286068480683,0.03925693133019746,NEW,storfer2024,2128.82373520154,D,D,D,D,,False,none,both<B
s_167864_770,34.038258028275514,-29.59749643051739,0.9210430447591387,0.03925693133019746,NEW,curated,1740.146482445235,D,D,D,D,,False,none,both<B
s_384238_4904,195.63913199247278,9.344020380997058,0.9098388980286762,0.03925693133019746,NEW,storfer2024,3108.6530013588876,D,D,D,D,,False,none,both<B
s_322529_918,200.4577560289523,-1.5744144822003547,0.9058915296076236,0.03925693133019746,NEW,curated,3507.1338542685216,D,D,D,D,,False,none,both<B
s_356913_4160,159.30030129788076,4.587833946784889,0.8900995492977308,0.03925693133019746,NEW,huang2021,11.844519318336491,D,D,D,D,,False,none,both<B
s_121699_829,93.11443155006073,-39.343416098864125,0.8878160103505092,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.050229817336216065,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_97780_1605,334.74026980234976,-45.073738110757255,0.8847171784902725,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.27578213899804305,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_288001_1683,185.2585598914343,-7.5511681573276945,0.8838334578590052,0.03925693133019746,NEW,huang2021,4111.867837658905,D,D,D,D,,False,none,both<B
s_281654_3022,24.3285133359459,-8.51552736063508,0.8837177829159645,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.054373916299455496,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_319431_3907,145.86522978229578,-1.9148066888130908,0.8779760518801158,0.03925693133019746,NEW,huang2021,583.4683314901853,D,D,D,D,,False,none,both<B
s_433320_2602,219.41193488273993,18.006699973353037,0.8649978098008603,0.03925693133019746,NEW,huang2021,4157.052827889585,D,D,D,D,,False,none,both<B
s_445536_1025,206.47966296819646,20.189578603254986,0.8628569244612171,0.03925693133019746,NEW,storfer2024,3648.5633269080276,D,D,D,D,,False,none,both<B
s_407416_3962,339.63047106322557,13.33218432109317,0.8616564814153657,0.03925693133019746,KNOWN_REMOTE,curated,5490.272545371723,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_378625_1152,216.95384706009017,8.179169054211831,0.8610112449060882,0.03925693133019746,KNOWN_REMOTE,curated,1295.517534073756,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_185891_4552,82.067637840042,-25.990637496211978,0.8577669175748044,0.03925693133019746,NEW,storfer2024,1299.7919396690356,D,D,D,D,,False,none,both<B
s_325894_5284,321.713105457256,-0.9742855562200169,0.8470949808159111,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.1295008528110899,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_392526_869,137.3794027847718,10.67970845849456,0.8470524502470648,0.03925693133019746,NEW,curated,367.1447372889379,D,D,D,D,,False,none,both<B
s_401448_1818,251.10198632465887,12.2003826149668,0.8430324029804336,0.03925693133019746,NEW,huang2021,4010.229212726637,D,D,D,D,,False,none,both<B
s_315268_3236,185.1025846113566,-2.7003014595676875,0.8413711438063597,0.03925693133019746,NEW,storfer2024,7669.889191522344,D,D,D,D,,False,none,both<B
s_37533_1329,79.64287562619117,-62.56781197853047,0.8402333493622061,0.03925693133019746,NEW,curated,1926.9051366546585,D,D,D,D,,False,none,both<B
s_369977_1541,198.5173528347544,6.688698359109892,0.8387198124359065,0.03925693133019746,NEW,storfer2024,1844.1233751634848,D,D,D,D,,False,none,both<B
s_431984_218,229.09178435549524,17.630384451047785,0.8370168980834343,0.03925693133019746,NEW,curated,5197.48446818987,D,D,D,D,,False,none,both<B
s_395458_3254,162.98424903004008,11.27996566469522,0.8359838697048,0.03925693133019746,NEW,huang2021,3819.561997137955,D,D,D,D,,False,none,both<B
s_365042_2371,38.248350051092594,5.997321166901235,0.8278767079045511,0.03925693133019746,NEW,storfer2024,360.4336663184506,D,D,D,D,,False,none,both<B
s_81319_5163,81.68421899746211,-48.894343880148654,0.8184855256546563,0.03925693133019746,NEW,storfer2024,3690.6434433811714,D,D,D,D,,False,none,both<B
s_290371_504,61.686944940904205,-7.102862548955604,0.8184226228530026,0.03925693133019746,NEW,curated,1982.895473091786,D,D,D,D,,False,none,both<B
s_466635_3615,137.8056365263952,24.310880554429406,0.8159275239341686,0.03925693133019746,NEW,curated,3309.1652942632627,D,D,D,D,,False,none,both<B
s_485528_4708,345.93797810683543,27.831665396694156,0.8113483963581303,0.03925693133019746,NEW,curated,2555.206777867362,D,D,D,D,,False,none,both<B
s_399018_1494,350.5646610238533,11.713443317695024,0.8064962159265956,0.03925693133019746,NEW,huang2021,2406.283259610917,D,D,D,D,,False,none,both<B
s_384119_2978,165.489415428586,9.29144531332621,0.7985198220600426,0.03925693133019746,NEW,curated,5659.194692596857,D,D,D,D,,False,none,both<B
s_347619_946,352.97703723476775,2.681658466952872,0.795074778795709,0.03925693133019746,NEW,storfer2024,6.815967244253117,D,D,D,D,,False,none,both<B
s_346115_3450,336.83949353032034,2.5578561291303674,0.793707185311478,0.03925693133019746,NEW,curated,234.65651595442654,D,D,D,D,,False,none,both<B
s_449454_2731,171.79854848456347,21.026505528319557,0.7904875994284862,0.03925693133019746,NEW,storfer2024,1910.1746476773085,D,D,D,D,,False,none,both<B
s_427570_2909,154.76535992811532,17.06966443143154,0.7902862284760067,0.03925693133019746,NEW,storfer2024,10441.796299573225,D,D,D,D,,False,none,both<B
s_364141_3979,172.17862710663252,5.868528775772894,0.788245412149476,0.03925693133019746,NEW,huang2021,1586.431743268521,D,D,D,D,,False,none,both<B
s_389016_3127,326.1662873111764,9.992224611495981,0.7867750764995739,0.03925693133019746,NEW,curated,4865.857584805176,D,D,D,D,,False,none,both<B
s_335248_3723,140.1621548780284,0.7902637569364199,0.7863460163738597,0.03925693133019746,KNOWN_LOCAL,kids_links2019,0.3420734841423972,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_509863_4695,181.4274501969407,32.867779401692204,0.7822007800086668,0.03925693133019746,NEW,storfer2024,4353.80502429776,D,D,D,D,,False,none,both<B
s_435861_88,167.1070960584848,18.382950018965904,0.7812835240865746,0.03925693133019746,NEW,curated,4883.172363051747,D,D,D,D,,False,none,both<B
s_326166_6329,29.603279532160595,-0.6665440852858385,0.7788839816584281,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.3462317994939576,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_438770_2139,213.82367832430745,19.038851251155474,0.774113700725395,0.03925693133019746,NEW,curated,1671.2382296773858,D,D,D,D,,False,none,both<B
s_394057_1649,166.73751264137923,10.948845475808278,0.7738713275874216,0.03925693133019746,NEW,curated,5793.009501767372,D,D,D,D,,False,none,both<B
s_271609_1978,0.2979724278595145,-10.284631301736676,0.7737849361131457,0.03925693133019746,NEW,storfer2024,258.1718830533341,D,D,D,D,,False,none,both<B
s_420717_3240,170.9512998654206,15.792914763078427,0.7703975632198116,0.03925693133019746,NEW,storfer2024,2216.7931253193665,D,D,D,D,,False,none,both<B
s_389175_862,6.363179001104849,10.184365345568407,0.7666798658087226,0.03925693133019746,KNOWN_REMOTE,huang2021,5.205612905924709,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_191092_4143,81.11837567616871,-25.001584685249803,0.7665707710011507,0.03925693133019746,NEW,huang2021,1578.526887135641,D,D,D,D,,False,none,both<B
s_280889_612,190.97415146436984,-8.846601877605705,0.7629415207494075,0.03925693133019746,NEW,inchausti2025,6366.270585704155,D,D,D,D,,False,none,both<B
s_288818_6967,30.76966843934006,-7.154268951300478,0.7621228101294546,0.03925693133019746,NEW,curated,669.0517251739806,D,D,D,D,,False,none,both<B
s_506045_826,134.02587143595088,31.91287400506538,0.7613534561575027,0.03925693133019746,NEW,curated,8428.971326993622,D,D,D,D,,False,none,both<B
s_331254_1358,221.66715948613341,-0.06397742554873488,0.7603719683786129,0.03925693133019746,NEW,storfer2024,4570.850103174137,D,D,D,D,,False,none,both<B
s_266209_2046,67.55064440012237,-11.282108196390562,0.7599622366783307,0.03925693133019746,NEW,huang2021,5205.495706300142,D,D,D,D,,False,none,both<B
s_220277_6397,39.05023072574861,-19.419055242299034,0.7552374376678174,0.04784523169712127,NEW,curated,5217.799461154856,D,D,D,D,,False,none,both<B
s_295862_7030,2.6036238659111093,-5.894261873911236,0.7451748698300422,0.04784523169712127,NEW,curated,2465.865592602519,D,D,D,D,,False,none,both<B
s_413034_1140,344.65948952704736,14.173684781201944,0.7402134792800155,0.04784523169712127,NEW,storfer2024,3266.0587369153473,D,D,D,D,,False,none,both<B
s_127329_4533,91.45701520960112,-37.992031439944334,0.7310710140281218,0.04784523169712127,NEW,storfer2024,4973.896724587473,D,D,D,D,,False,none,both<B
s_411018_3763,185.47882954354293,14.104056475684263,0.7242780070056003,0.04784523169712127,NEW,storfer2024,1277.6712881476008,D,D,D,D,,False,none,both<B
s_412701_1584,258.79973894805033,14.170418465420967,0.7235834436324944,0.04784523169712127,NEW,curated,2698.5185233662737,D,D,D,D,,False,none,both<B
s_66463_1854,307.5546495758868,-53.274849305693365,0.7232875668877974,0.04784523169712127,NEW,inchausti2025,7697.9435804175855,D,D,D,D,,False,none,both<B
s_477165_3202,163.01165176688573,26.33465174822471,0.7173378307404505,0.04784523169712127,NEW,curated,3233.2676306132093,D,D,D,D,,False,none,both<B
s_427541_1663,147.15667003147817,16.96835906732747,0.7160005141902925,0.04784523169712127,NEW,curated,2276.495876592129,D,D,D,D,,False,none,both<B
s_382748_1491,178.73354894862808,8.946867501533493,0.713851985945587,0.04784523169712127,NEW,huang2021,2379.829207622142,D,D,D,D,,False,none,both<B
s_58228_3510,27.65133004550986,-55.46543646680232,0.7137726848767489,0.04784523169712127,KNOWN_REMOTE,storfer2024,5413.028060481894,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_73683_3929,357.372504482567,-51.227469585600446,0.7028690286586317,0.04784523169712127,KNOWN_REMOTE,inchausti2025,1957.2036281513915,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_136410_1074,49.943852679271735,-36.08949993559002,0.7026014770392582,0.04784523169712127,NEW,storfer2024,3208.4895888724377,D,D,D,D,,False,none,both<B
s_478649_3917,215.94670067435644,26.578592268693285,0.7007424240967015,0.04784523169712127,NEW,curated,4836.289710770136,D,D,D,D,,False,none,both<B
s_433158_2520,177.09702863721893,18.01307074276716,0.7002429384327167,0.04784523169712127,NEW,huang2021,3544.152221238248,D,D,D,D,,False,none,both<B
s_509993_3822,219.98547780517862,32.84015768475706,0.696595506823422,0.04784523169712127,KNOWN_REMOTE,curated,8472.11393558905,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_285156_4475,188.30083298761974,-7.927180224195503,0.6960794132661849,0.04784523169712127,NEW,storfer2024,4482.7641913503385,D,D,D,D,,False,none,both<B
s_149560_5892,79.49360705561443,-33.176365951189396,0.695666707818295,0.04784523169712127,NEW,inchausti2025,1916.669061681209,D,D,D,D,,False,none,both<B
s_303592_2360,141.9570724628312,-4.756034821739511,0.6949971857997541,0.04784523169712127,NEW,curated,4985.827775624518,D,D,D,D,,False,none,both<B
s_371234_4675,154.62747887767188,7.088562946414117,0.6935853335853336,0.04784523169712127,NEW,storfer2024,2888.9694908440315,D,D,D,D,,False,none,both<B
s_40783_5661,359.6974493715587,-61.43230870969177,0.6923942229115592,0.04784523169712127,NEW,huang2021,5.502290313082417,D,D,D,D,,False,none,both<B
s_151993_3860,84.18943377135446,-32.72968163984195,0.6900217981748994,0.04784523169712127,NEW,curated,4691.013563032447,D,D,D,D,,False,none,both<B
s_197443_3255,22.097410451695172,-23.77305391288779,0.6854741984008188,0.04784523169712127,NEW,storfer2024,944.9757644204254,D,D,D,D,,False,none,both<B
s_295150_1319,183.56167011718972,-6.306294830704905,0.6852440853789326,0.04784523169712127,NEW,inchausti2025,7288.450634590371,D,D,D,D,,False,none,both<B
s_351515_275,247.81014572825097,3.3806204149724746,0.6843245903911266,0.04784523169712127,NEW,storfer2024,2842.1165844540933,D,D,D,D,,False,none,both<B
s_351267_1971,185.73278906548313,3.464080352131627,0.6804413609586972,0.04784523169712127,NEW,inchausti2025,1377.9628680617775,D,D,D,D,,False,none,both<B
s_348399_1794,187.78133603265138,2.960165685274002,0.6801731813677957,0.04784523169712127,NEW,inchausti2025,3614.587576628968,D,D,D,D,,False,none,both<B
s_392722_2843,187.27504588566848,10.739721442560638,0.679785999151867,0.04784523169712127,NEW,storfer2024,3808.3175985329567,D,D,D,D,,False,none,both<B
s_138668_2070,24.542200106202003,-35.53459294569965,0.6767749036373443,0.04784523169712127,NEW,inchausti2025,5611.991046225093,D,D,D,D,,False,none,both<B
s_142395_4662,82.27340210874092,-34.718736557940744,0.675037541823256,0.04784523169712127,NEW,storfer2024,1196.6113512226864,D,D,D,D,,False,none,both<B
s_357263_2883,247.1246629845174,4.502873721784379,0.6746719779105217,0.04784523169712127,NEW,storfer2024,6702.35826758697,D,D,D,D,,False,none,both<B
s_420167_748,28.444540734773934,15.671946392961122,0.6736583130886927,0.04784523169712127,NEW,huang2021,7485.360481763011,D,D,D,D,,False,none,both<B
s_313071_484,355.8700581677741,-3.34656743298432,0.6718512357921226,0.04784523169712127,NEW,inchausti2025,1505.6349472538502,D,D,D,D,,False,none,both<B
s_421987_794,140.53217565978238,15.919992095387283,0.6715986003146943,0.04784523169712127,NEW,storfer2024,1001.9543336297749,D,D,D,D,,False,none,both<B
s_344006_3459,169.66678527406776,2.3059132520804893,0.6697613716332929,0.04784523169712127,NEW,curated,2168.297322232284,D,D,D,D,,False,none,both<B
s_469530_4195,211.67693907241483,24.870166410143064,0.6677786106946527,0.04784523169712127,NEW,curated,3972.5694558932846,D,D,D,D,,False,none,both<B
s_436246_7938,268.62110686089386,18.575881822223096,0.6639448011577895,0.04784523169712127,NEW,storfer2024,4952.864530051124,D,D,D,D,,False,none,both<B
s_389685_3858,135.9559188119157,10.33538891431445,0.663944508374888,0.04784523169712127,NEW,curated,2687.756128901245,D,D,D,D,,False,none,both<B
s_355706_7,216.8564761160659,4.125995802690664,0.663102982047175,0.04784523169712127,NEW,storfer2024,2876.528000748899,D,D,D,D,,False,none,both<B
s_440135_4268,214.45531316268764,19.323872019451482,0.6628018609916392,0.04784523169712127,NEW,huang2021,2396.255508691155,D,D,D,D,,False,none,both<B
s_41562_6371,42.240215065375686,-60.900973901542095,0.9787432908345075,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.28932999055164266,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_191004_6596,56.93560792108192,-24.908762256347075,0.975132615795261,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.1757897482140739,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_100867_1423,334.1592818973599,-44.32221059818571,0.950070932871599,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.2420618746412766,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_299577_275,215.36583443042477,-5.614276040081186,0.9484369459434945,0.03925693133019746,NEW,storfer2024,4010.610368638076,D,D,D,D,,False,none,both<B
s_441302_1389,163.21184161566015,19.44556793717085,0.9274001448804736,0.03925693133019746,NEW,curated,65.8092375009697,D,D,D,D,,False,none,both<B
s_112561_5305,343.7763951173968,-41.38898912381681,0.919857314903263,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.26960515722847656,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_245040_870,36.448997231272514,-15.09224733778607,0.9174701839040352,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.4416765450726223,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_180736_5871,84.1870960705672,-26.94903215784045,0.908237480059784,0.03925693133019746,NEW,huang2021,816.4676580722554,D,D,D,D,,False,none,both<B
s_390027_2727,222.9037082354887,10.23678778288121,0.9054131587816864,0.03925693133019746,NEW,inchausti2025,8170.97084698424,D,D,D,D,,False,none,both<B
s_139885_94,37.24288935180217,-35.37494889890411,0.8981497461563906,0.03925693133019746,NEW,huang2021,2335.208184763712,D,D,D,D,,False,none,both<B
s_502591_3650,202.37290982793115,31.329172595259198,0.8833529862796066,0.03925693133019746,NEW,inchausti2025,1919.1353910926894,D,D,D,D,,False,none,both<B
s_330207_7894,319.83953170186595,-0.16298807383452327,0.8822224862326978,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.24532314699507127,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_317549_6322,35.41723952744079,-2.1722157952957004,0.8793125822392025,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.3212089658164564,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_441464_2098,205.95192294346018,19.495169305589904,0.8725870191839066,0.03925693133019746,NEW,storfer2024,2799.2615331077272,D,D,D,D,,False,none,both<B
s_326890_4703,210.51117203831376,-0.6556873632072161,0.8634470851631791,0.03925693133019746,NEW,curated,3376.2894926007743,D,D,D,D,,False,none,both<B
s_224410_6343,51.30055822471337,-18.679859352334105,0.861606685021256,0.03925693133019746,NEW,storfer2024,3103.1685473391226,D,D,D,D,,False,none,both<B
s_176644_6152,13.248656388389195,-27.66969495996329,0.8558931197897219,0.03925693133019746,NEW,storfer2024,962.9872215283688,D,D,D,D,,False,none,both<B
s_38145_992,48.9303298442339,-62.34320750836788,0.8449493750988768,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.11705579343725067,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_305064_1518,150.94748168502707,-4.545081240866585,0.842667180856959,0.03925693133019746,NEW,storfer2024,1326.6903218194811,D,D,D,D,,False,none,both<B
s_476228_5659,262.23082334961583,26.07267444366494,0.8325773732916589,0.03925693133019746,NEW,curated,5535.392612124916,D,D,D,D,,False,none,both<B
s_149515_2062,66.16421616970074,-33.29416707055831,0.8294912033952674,0.03925693133019746,NEW,storfer2024,9.451700175603932,D,D,D,D,,False,none,both<B
s_376870_3145,134.25841405975322,8.005617851246491,0.8278767079045511,0.03925693133019746,NEW,storfer2024,4732.9115881338685,D,D,D,D,,False,none,both<B
s_176645_2688,13.502715787510107,-27.798280027120263,0.8255894658665284,0.03925693133019746,NEW,storfer2024,556.0403470427643,D,D,D,D,,False,none,both<B
s_457617_4484,205.7370006423514,22.61353311850981,0.8229500091397874,0.03925693133019746,KNOWN_REMOTE,huang2021,3178.041949668337,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_246372_4723,20.860257771506646,-14.739904970183446,0.8224245561839547,0.03925693133019746,NEW,inchausti2025,1685.1674246035675,D,D,D,D,,False,none,both<B
s_311943_5282,73.50265832532155,-3.1428533717821763,0.8197014889872033,0.03925693133019746,NEW,storfer2024,5223.719929472935,D,D,D,D,,False,none,both<B
s_412608_2375,234.98138617755623,14.237682771988405,0.813966390044367,0.03925693133019746,NEW,huang2021,2475.8897217731815,D,D,D,D,,False,none,both<B
s_305924_4668,6.750347386258733,-4.223250551091636,0.8139169065181557,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.37889106585976146,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_169075_2018,21.118826696639374,-29.315682021911464,0.8132148721557589,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.279559959966845,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_417193_4077,338.7333791457854,15.123809523590989,0.8098814285975227,0.03925693133019746,NEW,curated,5214.048063852942,D,D,D,D,,False,none,both<B
s_381146_1030,133.57875821200568,8.670764222571345,0.7994792760817606,0.03925693133019746,NEW,storfer2024,1359.7002176696506,D,D,D,D,,False,none,both<B
s_53349_2975,355.272718434132,-57.26615168978986,0.7956626703871678,0.03925693133019746,NEW,huang2021,6.294019049980134,D,D,D,D,,False,none,both<B
s_89745_2054,338.5826775207616,-47.0499176861472,0.7904875994284862,0.03925693133019746,NEW,curated,2079.317677327624,D,D,D,D,,False,none,both<B
s_475948_2708,184.45634522994774,26.010531773547097,0.7816884368764068,0.03925693133019746,NEW,huang2021,2512.3526899349754,D,D,D,D,,False,none,both<B
s_462100_4429,340.51519919492847,23.351198432885894,0.7738713275874216,0.03925693133019746,NEW,storfer2024,5348.396599579648,D,D,D,D,,False,none,both<B
s_465421_1305,165.89005585158998,23.946198811998322,0.7715468126133489,0.03925693133019746,NEW,huang2021,3473.6622605976786,D,D,D,D,,False,none,both<B
s_285217_1768,203.45119361848404,-8.027205565015107,0.7711265243211388,0.03925693133019746,NEW,huang2021,2038.1053658652065,D,D,D,D,,False,none,both<B
s_155588_2594,66.48448725298394,-32.034070568625424,0.7658776472097087,0.03925693133019746,NEW,storfer2024,1439.5361773615327,D,D,D,D,,False,none,both<B
s_286694_566,215.97457631161035,-7.842663033104898,0.7557497880578784,0.03925693133019746,NEW,storfer2024,4400.999015039886,D,D,D,D,,False,none,both<B
s_247788_6917,26.314570515754884,-14.388660854327355,0.7549670089078957,0.04784523169712127,NEW,storfer2024,2985.454563986051,D,D,D,D,,False,none,both<B
s_323164_6742,359.11941464843324,-1.3787264382564017,0.754775217973776,0.04784523169712127,NEW,huang2021,4197.413578710102,D,D,D,D,,False,none,both<B
s_467001_3580,237.94953123242323,24.306772149525493,0.7534036069023097,0.04784523169712127,NEW,huang2021,4674.084879706153,D,D,D,D,,False,none,both<B
s_209487_7535,41.769589895883215,-21.389550993996206,0.7479112316255172,0.04784523169712127,NEW,storfer2024,3653.8769166451584,D,D,D,D,,False,none,both<B
s_438637_4181,178.84351164992245,19.065238610943357,0.7460431549840417,0.04784523169712127,NEW,huang2021,750.7963568295445,D,D,D,D,,False,none,both<B
s_257602_2717,29.389958524678995,-12.790784722499708,0.7442731431753987,0.04784523169712127,NEW,huang2021,1549.4960557417824,D,D,D,D,,False,none,both<B
s_286584_5167,188.20932444728365,-7.644415026642218,0.7410767147928088,0.04784523169712127,NEW,storfer2024,3418.299163431987,D,D,D,D,,False,none,both<B
s_127103_6731,19.95820240840953,-37.89165074961051,0.7395301787431672,0.04784523169712127,NEW,storfer2024,4008.566497409189,D,D,D,D,,False,none,both<B
s_302309_1319,180.4060573677308,-5.067491442982399,0.7381066470475337,0.04784523169712127,NEW,huang2021,2022.3158575127532,D,D,D,D,,False,none,both<B
s_89067_4259,91.23666385840575,-46.95986834455302,0.7355452402004126,0.04784523169712127,NEW,storfer2024,3106.014423369091,D,D,D,D,,False,none,both<B
s_187045_4122,42.5885117761554,-25.753836594796546,0.7327342378362423,0.04784523169712127,KNOWN_LOCAL,des_jacobs2019,0.09248998071468152,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_315128_2782,150.09208207144488,-2.7376188967139976,0.7316240978767667,0.04784523169712127,NEW,storfer2024,2627.8057458288467,D,D,D,D,,False,none,both<B
s_189535_1560,11.416904405495425,-25.33586217560974,0.7260680447889751,0.04784523169712127,NEW,storfer2024,3097.5880915516827,D,D,D,D,,False,none,both<B
s_187198_1621,85.01070657868712,-25.831240692023922,0.7251129156294595,0.04784523169712127,NEW,storfer2024,4918.653540405509,D,D,D,D,,False,none,both<B
s_59198_3458,92.98918781848366,-55.2325362538983,0.7250467589508229,0.04784523169712127,KNOWN_REMOTE,curated,2393.282584597018,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_367022_3829,175.66347604174246,6.299401677857844,0.7207227954472929,0.04784523169712127,NEW,storfer2024,2059.650349167889,D,D,D,D,,False,none,both<B
s_293641_2683,164.34551384525028,-6.50032729782527,0.7168168407209047,0.04784523169712127,NEW,huang2021,4366.53519197907,D,D,D,D,,False,none,both<B
s_489037_1867,259.96515036993264,28.450389778074953,0.7154244572931965,0.04784523169712127,NEW,huang2021,2926.978466196773,D,D,D,D,,False,none,both<B
s_468187_287,202.78139497972404,24.390126265975873,0.7120531457692398,0.04784523169712127,NEW,storfer2024,4669.827043280747,D,D,D,D,,False,none,both<B
s_485041_4340,208.72455999438745,27.854868193370304,0.706389245602234,0.04784523169712127,NEW,inchausti2025,6577.678105512978,D,D,D,D,,False,none,both<B
s_470936_407,238.52026541309687,24.896446860051505,0.7055211592372533,0.04784523169712127,NEW,huang2021,7245.380461083378,D,D,D,D,,False,none,both<B
s_190919_6715,33.31089270228265,-24.91910911657953,0.7010286788712927,0.04784523169712127,NEW,huang2021,1286.9145433330955,D,D,D,D,,False,none,both<B
s_186926_1035,9.593232395300735,-25.842290475976235,0.6999413185822246,0.04784523169712127,NEW,huang2021,1704.7560697250376,D,D,D,D,,False,none,both<B
s_470653_135,160.69623079344314,24.879364212996798,0.699224862940957,0.04784523169712127,NEW,curated,2557.147674605253,D,D,D,D,,False,none,both<B
s_322489_3981,190.2765329025124,-1.4730238220202727,0.6987631230471398,0.04784523169712127,NEW,curated,4131.236020045695,D,D,D,D,,False,none,both<B
s_283841_463,216.38236896271195,-8.351296010197304,0.6968344007752876,0.04784523169712127,NEW,curated,5270.095205020989,D,D,D,D,,False,none,both<B
s_164065_4948,19.392566259721296,-30.197375762749363,0.6944966969270766,0.04784523169712127,NEW,huang2021,578.9223269207008,D,D,D,D,,False,none,both<B
s_335341_795,163.2852069197618,0.6624856594727991,0.6929509982251064,0.04784523169712127,NEW,curated,5681.817909672057,D,D,D,D,,False,none,both<B
s_352019_1943,13.800034887010453,3.694764902586242,0.6920085916637642,0.04784523169712127,NEW,curated,2560.749995822826,D,D,D,D,,False,none,both<B
s_437442_3759,223.59733389021036,18.80909856434926,0.691755956186336,0.04784523169712127,NEW,storfer2024,6161.440711356647,D,D,D,D,,False,none,both<B
s_356761_4690,121.16862171012302,4.551684860739562,0.6913198107934949,0.04784523169712127,NEW,storfer2024,1919.613163415011,D,D,D,D,,False,none,both<B
s_397121_4442,226.71913339429346,11.608455703382281,0.6900509595923232,0.04784523169712127,NEW,curated,1173.1406940415168,D,D,D,D,,False,none,both<B
s_434491_4347,166.87028029301266,18.343709172354234,0.6898451809117171,0.04784523169712127,NEW,curated,4668.269486321361,D,D,D,D,,False,none,both<B
s_445536_1023,206.47903576291495,20.18793722124615,0.6896884151593454,0.04784523169712127,NEW,storfer2024,3645.8368927750607,D,D,D,D,,False,none,both<B
s_387221_1803,230.9668345740237,9.71386646674949,0.6890368542063626,0.04784523169712127,NEW,huang2021,2008.8893118208248,D,D,D,D,,False,none,both<B
s_44405_4842,42.51365674950406,-59.88909376436485,0.6887297130154273,0.04784523169712127,NEW,storfer2024,1004.4955739082583,D,D,D,D,,False,none,both<B
s_370725_2534,26.449853163141412,7.018831171055802,0.6877175135071165,0.04784523169712127,NEW,huang2021,2926.4188673655176,D,D,D,D,,False,none,both<B
s_395545_3186,185.1025924370371,11.321326996338252,0.6819590585224893,0.04784523169712127,NEW,storfer2024,1693.7677515452592,D,D,D,D,,False,none,both<B
s_281393_2156,318.38306031315653,-8.792159486600347,0.6809581912045104,0.04784523169712127,NEW,storfer2024,4002.536032715181,D,D,D,D,,False,none,both<B
s_293751_2660,192.02423336829074,-6.517518271767166,0.6809432257240478,0.04784523169712127,NEW,storfer2024,4595.51829526395,D,D,D,D,,False,none,both<B
