name,ra,dec,survey_key,grade_truth,binary_label,source,region,tractor_type,p_meta,leak,unit_id,image_path,image_path_v2r,render_sha,render_sha_v2r,truth_class,is_positive,is_stress,is_anchor,cowls_band,cowls_ranking,cowls_theta_E,known_lens_name,known_type,known_sep_arcsec,centre_is_deflector,layout,field_class,proposal,mag_r,prior_exposure,pipe_grade_passcount,pipe_inspector_conf,pipe_score,in_frame,half
J14991344+235137,149.9134404406213,2.351369095419455,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14991344+235137.jpg,golden/kits_truth_v2r/J14991344+235137.jpg,5a975f67a5bdd566,5a2a4bd0808d3747,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.559464,0,,,,False,design
J14991450+209996,149.9145002245963,2.099958115660124,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14991450+209996.jpg,golden/kits_truth_v2r/J14991450+209996.jpg,02a8920c80974c9c,5ef782ed5f9b9491,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.823774,0,,,,False,design
J14992085+203121,149.9208547697883,2.031205195726554,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14992085+203121.jpg,golden/kits_truth_v2r/J14992085+203121.jpg,45c478135afdbb9c,0247426c3cccef8d,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.271902,0,,,,False,design
J14993830+257757,149.9382962664086,2.577569704538573,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14993830+257757.jpg,golden/kits_truth_v2r/J14993830+257757.jpg,8311f3a583226562,7684b2bf2455281e,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.04935,0,,,,False,holdout
J14993908+263097,149.9390778302564,2.630971910857665,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14993908+263097.jpg,golden/kits_truth_v2r/J14993908+263097.jpg,88f3f3711fbde6c8,7ac412d2488ea67f,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.938797,0,,,,False,holdout
J14994298+260066,149.9429765832136,2.600663364316361,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14994298+260066.jpg,golden/kits_truth_v2r/J14994298+260066.jpg,7ae3ea4399753413,3a93ca64fc5fd02b,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.395145,0,,,,False,holdout
J14994519+248568,149.9451941899308,2.485675316221953,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14994519+248568.jpg,golden/kits_truth_v2r/J14994519+248568.jpg,1db209ad25bbd140,3d22cdc140cf319b,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.594738,0,,,,False,design
J14994839+193216,149.9483946518299,1.932157960836161,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14994839+193216.jpg,golden/kits_truth_v2r/J14994839+193216.jpg,37833d7992b3472e,e2babca9f4cfd563,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.559334,0,,,,False,design
J14995663+224591,149.9566343082401,2.24590589644762,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14995663+224591.jpg,golden/kits_truth_v2r/J14995663+224591.jpg,c9536cdf4a399201,bff9978f16770041,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.793348,0,,,,False,holdout
J14996767+261863,149.9676686594262,2.618633380698035,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14996767+261863.jpg,golden/kits_truth_v2r/J14996767+261863.jpg,25f44e600619b663,310a264080a0611b,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.354433,0,,,,False,holdout
J14996770+209525,149.9676992902101,2.095254911893142,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14996770+209525.jpg,golden/kits_truth_v2r/J14996770+209525.jpg,0c54c607ed646682,d6016a5da1bbf784,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.141426,0,,,,False,holdout
J14997011+229135,149.9701097915699,2.291345119382942,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14997011+229135.jpg,golden/kits_truth_v2r/J14997011+229135.jpg,194fbd3f218876ff,c112384bd9f498ed,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.529072,0,,,,False,design
J14997046+193062,149.9704614799516,1.93061513239809,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14997046+193062.jpg,golden/kits_truth_v2r/J14997046+193062.jpg,a9dff1e2d578f1f9,e7db050c7b2505e1,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.667105,0,,,,False,design
J14997157+259501,149.9715685929738,2.595009922355654,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14997157+259501.jpg,golden/kits_truth_v2r/J14997157+259501.jpg,40c212997a821190,faf6b1df84e50aec,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.129238,0,,,,False,holdout
J14997523+257803,149.9752341879716,2.578026560067999,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14997523+257803.jpg,golden/kits_truth_v2r/J14997523+257803.jpg,385aedc423109db3,1c66c40780cfb4e3,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.211224,0,,,,False,design
J14997784+264114,149.9778386792819,2.641144602356764,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14997784+264114.jpg,golden/kits_truth_v2r/J14997784+264114.jpg,38d51e6e926417b3,eef962ae4ab2ad42,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.697487,0,,,,False,design
J14997870+245651,149.9786981585218,2.456505610212961,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14997870+245651.jpg,golden/kits_truth_v2r/J14997870+245651.jpg,f3788ffa6b1411c7,13ea44d54c09c51b,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.987736,0,,,,False,holdout
J14998627+241542,149.9862704887293,2.415417666660038,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14998627+241542.jpg,golden/kits_truth_v2r/J14998627+241542.jpg,a6b4d164f4116cc9,380a416b77474971,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.109814,0,,,,False,design
J14998771+249559,149.9877127908761,2.49558537933852,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14998771+249559.jpg,golden/kits_truth_v2r/J14998771+249559.jpg,2c74c67e45636e8a,97595b2381e20a86,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.219744,0,,,,False,holdout
J14999361+225854,149.9936111580678,2.258543554949024,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14999361+225854.jpg,golden/kits_truth_v2r/J14999361+225854.jpg,64b6b5b14b65fc5a,ec8953ca9ef5b356,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.747782,0,,,,False,design
J14999589+191290,149.995891236779,1.912902245350935,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14999589+191290.jpg,golden/kits_truth_v2r/J14999589+191290.jpg,d2f16608d567265b,35db4d91147d612d,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.720016,0,,,,False,holdout
J14999601+247326,149.9960076544223,2.473261539701591,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14999601+247326.jpg,golden/kits_truth_v2r/J14999601+247326.jpg,a5bd456143ccd4d2,2f08f663573929e9,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.71551,0,,,,False,holdout
J14999665+259245,149.996652285886,2.59244631569015,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14999665+259245.jpg,golden/kits_truth_v2r/J14999665+259245.jpg,cfc1250a54795951,ddc0676770478015,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.015982,0,,,,False,holdout
J14999692+249620,149.9969201013255,2.496201917703266,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J14999692+249620.jpg,golden/kits_truth_v2r/J14999692+249620.jpg,57a035ffebcb075e,2cb9b86da8721789,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.946537,0,,,,False,design
J15000072+216107,150.0007233378562,2.161071245565164,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15000072+216107.jpg,golden/kits_truth_v2r/J15000072+216107.jpg,9a0fbdd0f318dbb7,3426578cded8419f,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.588802,0,,,,False,design
J15000086+191067,150.000857345158,1.910669395980312,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15000086+191067.jpg,golden/kits_truth_v2r/J15000086+191067.jpg,1fe32102b1aa8540,45c01ad15fa8879f,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.692324,0,,,,False,design
J15000331+240754,150.0033101311021,2.407535048876055,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15000331+240754.jpg,golden/kits_truth_v2r/J15000331+240754.jpg,340424f888d6102b,a4cec4b99e0ce5f2,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.20595,0,,,,False,design
J15000332+191727,150.0033198194514,1.917265644735639,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15000332+191727.jpg,golden/kits_truth_v2r/J15000332+191727.jpg,63f902274758f491,1ea9f773df89b4c5,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.48981,0,,,,False,design
J15000432+225070,150.0043202120102,2.250700084791008,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15000432+225070.jpg,golden/kits_truth_v2r/J15000432+225070.jpg,e33b4b6fec206bdd,43bf7104d3af7064,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.841412,0,,,,False,holdout
J15000506+214101,150.0050564771688,2.141011606332023,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15000506+214101.jpg,golden/kits_truth_v2r/J15000506+214101.jpg,c1132034fa5115e4,78d292d386af5666,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.780005,0,,,,False,holdout
J15000891+230762,150.00890857019,2.307623297440623,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15000891+230762.jpg,golden/kits_truth_v2r/J15000891+230762.jpg,6b3d4ec87a5a83ad,e57493b03bd90475,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.208271,0,,,,False,holdout
J15000905+227496,150.0090450488475,2.274964200158805,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15000905+227496.jpg,golden/kits_truth_v2r/J15000905+227496.jpg,eda699b8dd220298,7253300264ec417c,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.109709,0,,,,False,holdout
J15001125+215662,150.0112504141083,2.156619507094796,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15001125+215662.jpg,golden/kits_truth_v2r/J15001125+215662.jpg,4e57f5b327259dd2,fcfd3f6b79c2b5f0,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.701748,0,,,,False,design
J15001548+244074,150.0154797361419,2.440737316340347,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15001548+244074.jpg,golden/kits_truth_v2r/J15001548+244074.jpg,6625979669f59aba,30f7a5a3fe3e8d60,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.601643,0,,,,False,design
J15001815+243074,150.0181499784716,2.430740430283597,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15001815+243074.jpg,golden/kits_truth_v2r/J15001815+243074.jpg,c324445b20e68c83,e9c0b8898a713896,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.407978,0,,,,False,design
J15002139+203715,150.0213873263837,2.037152334945396,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15002139+203715.jpg,golden/kits_truth_v2r/J15002139+203715.jpg,15e244d953c83d79,d474eb67415c1651,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.97245,0,,,,False,holdout
J15002264+250804,150.022644493591,2.508043311162618,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15002264+250804.jpg,golden/kits_truth_v2r/J15002264+250804.jpg,d4bb607f9edb999e,16a160442681dd95,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.537872,0,,,,False,holdout
J15002769+241017,150.0276928647571,2.410172613007187,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15002769+241017.jpg,golden/kits_truth_v2r/J15002769+241017.jpg,f34e5e3180172066,2886923325153d37,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.42204,0,,,,False,design
J15002774+237388,150.0277358426142,2.373877636613189,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15002774+237388.jpg,golden/kits_truth_v2r/J15002774+237388.jpg,20b73f261d9cc391,2f516749f9ac62b3,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.374928,0,,,,False,holdout
J15002786+184090,150.0278603317689,1.840896808053142,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15002786+184090.jpg,golden/kits_truth_v2r/J15002786+184090.jpg,aab6f21f11ba330b,668d3f7073fa6463,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.23633,0,,,,False,design
J15003334+244894,150.0333441883284,2.448935469175391,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15003334+244894.jpg,golden/kits_truth_v2r/J15003334+244894.jpg,8f46ce64e5eb9d7c,5d9fe626778eb467,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.87704,0,,,,False,design
J15003576+226164,150.0357620114859,2.261643320861558,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15003576+226164.jpg,golden/kits_truth_v2r/J15003576+226164.jpg,b51640b62835ec18,9d8ed8498de59774,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.346138,0,,,,False,holdout
J15003725+244542,150.0372539981247,2.445420961533534,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15003725+244542.jpg,golden/kits_truth_v2r/J15003725+244542.jpg,e4e0e770af910bb2,a10ae452eb3993d3,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.52161,0,,,,False,holdout
J15003928+242850,150.0392790545849,2.428499508997853,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15003928+242850.jpg,golden/kits_truth_v2r/J15003928+242850.jpg,33655445c892ae2e,03fdb39e15ebb2de,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.48179,0,,,,False,design
J15004294+191457,150.042941745567,1.914568505958485,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15004294+191457.jpg,golden/kits_truth_v2r/J15004294+191457.jpg,b2e60a8917c5f49d,ddd13a43bd010233,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.122803,0,,,,False,design
J15004366+254934,150.043656935905,2.549335118877108,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15004366+254934.jpg,golden/kits_truth_v2r/J15004366+254934.jpg,f42e03e409a2a92b,8f4444dfd2cd98b5,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.398962,0,,,,False,design
J15004401+226637,150.0440080195558,2.266372617496303,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15004401+226637.jpg,golden/kits_truth_v2r/J15004401+226637.jpg,ae91c0b14309f551,020ccbd452661482,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.08817,0,,,,False,design
J15004880+251632,150.04880083915,2.516317879935355,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15004880+251632.jpg,golden/kits_truth_v2r/J15004880+251632.jpg,93c3115e2b43ec1b,a1463871e85aed09,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.132475,0,,,,False,design
J15006760+258633,150.0675987548056,2.586325137158513,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15006760+258633.jpg,golden/kits_truth_v2r/J15006760+258633.jpg,c62aa9fcaba1444f,04b6992800876688,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.319786,0,,,,False,holdout
J15007584+220335,150.0758396754738,2.203352856696267,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15007584+220335.jpg,golden/kits_truth_v2r/J15007584+220335.jpg,264f0d7757884533,359a6cfd345eea55,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.538916,0,,,,False,design
J15008614+253138,150.0861405142442,2.531380279779448,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15008614+253138.jpg,golden/kits_truth_v2r/J15008614+253138.jpg,f268ead646ee77a5,bbed976971e127e1,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.794537,0,,,,False,holdout
J15009112+248272,150.0911223990346,2.482720293518642,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15009112+248272.jpg,golden/kits_truth_v2r/J15009112+248272.jpg,4e38c608b45e2bad,1f83e07dbb00b529,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.74013,0,,,,False,design
J15009157+193091,150.0915740170636,1.930909846120583,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15009157+193091.jpg,golden/kits_truth_v2r/J15009157+193091.jpg,047538f977eefd10,27542e7ff5931838,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.664263,0,,,,False,design
J15009204+190690,150.0920428490376,1.906903839767832,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15009204+190690.jpg,golden/kits_truth_v2r/J15009204+190690.jpg,93291baf8f8e284a,93388054e71526cc,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.982695,0,,,,False,design
J15009426+213932,150.0942646108919,2.139320788328195,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15009426+213932.jpg,golden/kits_truth_v2r/J15009426+213932.jpg,4bdb129f5195ecce,871171eba6d4cf9b,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.436941,0,,,,False,design
J15009508+219374,150.0950792827728,2.193738908660982,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15009508+219374.jpg,golden/kits_truth_v2r/J15009508+219374.jpg,192dfdaca6a272db,b02defb19aab4628,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.994589,0,,,,False,design
J15010031+245649,150.1003135160075,2.456488481450111,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15010031+245649.jpg,golden/kits_truth_v2r/J15010031+245649.jpg,378460dac9433e89,24e060e7dff13288,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.923317,0,,,,False,design
J15010092+257270,150.1009168956143,2.57269782339558,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15010092+257270.jpg,golden/kits_truth_v2r/J15010092+257270.jpg,a4c6867eaf46a46c,a2ae5ac810965b2b,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.513052,0,,,,False,design
J15010739+198576,150.1073854412899,1.985756814381851,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15010739+198576.jpg,golden/kits_truth_v2r/J15010739+198576.jpg,f953b54e6354a856,1b214f925805e776,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.400818,0,,,,False,design
J15011758+255892,150.1175798016885,2.558924886476844,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15011758+255892.jpg,golden/kits_truth_v2r/J15011758+255892.jpg,ad2e236c503becfb,6e75403f24f730e3,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.523087,0,,,,False,holdout
J15012035+205020,150.1203506732118,2.05020021932702,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15012035+205020.jpg,golden/kits_truth_v2r/J15012035+205020.jpg,f34f4f6378a08ddb,f03cec54f8c8b052,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.184742,0,,,,False,holdout
J15013236+185399,150.1323567642748,1.853986442174444,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15013236+185399.jpg,golden/kits_truth_v2r/J15013236+185399.jpg,6f1d2027f86fb74f,c0557ce0cb668113,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.645689,0,,,,False,holdout
J15013486+205615,150.134859015268,2.056147228712318,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15013486+205615.jpg,golden/kits_truth_v2r/J15013486+205615.jpg,7ecead64845db295,53293f574c8ffedd,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.258862,0,,,,False,design
J15014324+260270,150.1432350080999,2.60270423327258,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15014324+260270.jpg,golden/kits_truth_v2r/J15014324+260270.jpg,613553fd9b75e406,c491a49d233a717c,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.454046,0,,,,False,design
J15015821+189096,150.1582092504898,1.890962866952931,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15015821+189096.jpg,golden/kits_truth_v2r/J15015821+189096.jpg,c3effafb34631389,330aa1c8213a90ad,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.55975,0,,,,False,design
J15016855+178503,150.1685517836465,1.785027758930714,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15016855+178503.jpg,golden/kits_truth_v2r/J15016855+178503.jpg,c09ddd392032407b,d84a09a3c40026ef,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.74579,0,,,,False,design
J15017052+182964,150.1705248184255,1.82964255473709,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15017052+182964.jpg,golden/kits_truth_v2r/J15017052+182964.jpg,c363168f5659b6be,964f2b6c3bccfd52,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.543991,0,,,,False,design
J15017886+200904,150.1788601329395,2.009043698309506,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15017886+200904.jpg,golden/kits_truth_v2r/J15017886+200904.jpg,a679159541d67a63,282410a69567aa61,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.315342,0,,,,False,holdout
J15019508+177351,150.1950796845636,1.773509500352509,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15019508+177351.jpg,golden/kits_truth_v2r/J15019508+177351.jpg,79f15a3b8936c923,fd3f20014d32af76,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.49839,0,,,,False,holdout
J15019947+214799,150.1994684085828,2.147985449944611,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15019947+214799.jpg,golden/kits_truth_v2r/J15019947+214799.jpg,e4fb2024afdfe78e,c1c73eaf81a66d67,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.837774,0,,,,False,holdout
J15020999+233033,150.2099883732107,2.330334133183101,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15020999+233033.jpg,golden/kits_truth_v2r/J15020999+233033.jpg,2c3be83ac4f80d9e,6ee4dbcbfcc677f5,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.360092,0,,,,False,holdout
J15021036+181648,150.2103566777988,1.816479972830119,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15021036+181648.jpg,golden/kits_truth_v2r/J15021036+181648.jpg,28ebea72f307ce36,4772c8e4580a1def,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.688498,0,,,,False,holdout
J15021143+206291,150.2114348026915,2.062911083953135,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15021143+206291.jpg,golden/kits_truth_v2r/J15021143+206291.jpg,7e4a2d1f1d47c998,9c98db6661270502,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.548637,0,,,,False,holdout
J15021176+206835,150.2117561386652,2.068345137657415,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15021176+206835.jpg,golden/kits_truth_v2r/J15021176+206835.jpg,767d8394a33ecfb6,94a20492c085c47e,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.276964,0,,,,False,holdout
J15021434+238041,150.2143392920632,2.380408373679443,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15021434+238041.jpg,golden/kits_truth_v2r/J15021434+238041.jpg,2ff9743dac7a15c5,3455f63260e6b7fb,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.013071,0,,,,False,design
J15021591+259018,150.2159125445341,2.590179031638645,jwst,,nonlens,truth_jwst,4265,,,no,,golden/kits_truth/J15021591+259018.jpg,golden/kits_truth_v2r/J15021591+259018.jpg,87dfb6fdfe54c20a,02f8784577b188d2,negative,False,False,False,,,,,,,False,color,blank,4265,20.886158,0,,,,False,design
J15021912+240750,150.2191174582856,2.407504446431797,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15021912+240750.jpg,golden/kits_truth_v2r/J15021912+240750.jpg,0c3bced8225035d6,2189ae77aea9b0d4,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.085804,0,,,,False,holdout
J15022286+228385,150.222858412939,2.283846592179569,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15022286+228385.jpg,golden/kits_truth_v2r/J15022286+228385.jpg,a02b2344605c5ace,8e4b0bde3bc910a2,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.335663,0,,,,False,design
J15022668+233120,150.2266832979719,2.331200226194484,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15022668+233120.jpg,golden/kits_truth_v2r/J15022668+233120.jpg,ab03a0cee182e955,c9ebfb8453133f16,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.504087,0,,,,False,holdout
J15023235+220569,150.2323521514595,2.205689158606405,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15023235+220569.jpg,golden/kits_truth_v2r/J15023235+220569.jpg,2d8d5cad8e24490c,8c49b48693b288bc,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.254074,0,,,,False,design
J15023349+185115,150.2334945054441,1.851148547619187,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15023349+185115.jpg,golden/kits_truth_v2r/J15023349+185115.jpg,527e9d4ec49a33f6,cff67718baf02312,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.504112,0,,,,False,design
J15023508+219868,150.2350797510226,2.198684461316488,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15023508+219868.jpg,golden/kits_truth_v2r/J15023508+219868.jpg,8a478ca995089824,82503c70ab891fca,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.438425,0,,,,False,holdout
J15023990+256277,150.2398959925857,2.562769577309794,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15023990+256277.jpg,golden/kits_truth_v2r/J15023990+256277.jpg,2c2ff6485a7257de,0206d79d9363d0f9,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.16645,0,,,,False,holdout
J15024474+236434,150.2447437563339,2.364338729979391,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15024474+236434.jpg,golden/kits_truth_v2r/J15024474+236434.jpg,a3e56e88df475e49,87add4e8941f756d,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.08831,0,,,,False,design
J15024530+184805,150.2453021971214,1.848049317756036,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15024530+184805.jpg,golden/kits_truth_v2r/J15024530+184805.jpg,710e2a4a0ee73005,52a3e782aff72ba6,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.524603,0,,,,False,design
J15024531+206026,150.2453070010537,2.060257792503338,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15024531+206026.jpg,golden/kits_truth_v2r/J15024531+206026.jpg,f460a9e37c9a4fad,cb55864b9c78f2ee,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.563982,0,,,,False,holdout
