name,ra,dec,survey_key,score_1_4,grade_letter,label_source,bench_overlap,pool_split
DESI-075.7137-37.3046,75.71366598,-37.30458909,storfer,1,D,gradeD_consensus,False,train
DESI-076.1100-55.8164,76.11004247,-55.81641116,storfer,1,D,gradeD_consensus,False,train
DESI-076.1843-21.9790,76.18433951,-21.97904881,storfer,1,D,gradeD_consensus,False,train
DESI-076.6583-47.6373,76.6582751,-47.63732295,storfer,1,D,gradeD_consensus,False,valsel
DESI-076.7002-25.0662,76.70021895,-25.06615003,storfer,1,D,gradeD_consensus,False,train
DESI-077.3800-43.6963,77.38000381,-43.69631978,storfer,1,D,gradeD_consensus,False,gate
DESI-077.4203-43.9034,77.42032632,-43.90337347,storfer,1,D,gradeD_consensus,False,train
DESI-077.4776-46.9882,77.47764533,-46.98816661,storfer,1,D,gradeD_consensus,False,train
DESI-077.5731-45.3217,77.57305182,-45.32172324,storfer,1,D,gradeD_consensus,True,
DESI-077.6624-60.4111,77.66241149,-60.41113319,storfer,1,D,gradeD_consensus,False,train
DESI-077.8049-18.6196,77.80489324,-18.61961656,storfer,1,D,gradeD_consensus,False,train
DESI-077.8975-26.3536,77.89748871,-26.35356561,storfer,1,D,gradeD_consensus,False,train
DESI-077.9121-19.6654,77.91213412,-19.66540276,storfer,1,D,gradeD_consensus,False,train
DESI-078.5765-34.4405,78.57649726,-34.44051067,storfer,1,D,gradeD_consensus,False,valsel
DESI-078.6386-30.8120,78.63863042,-30.81203719,storfer,1,D,gradeD_consensus,False,train
DESI-078.7386-20.0048,78.73864903,-20.00477111,storfer,1,D,gradeD_consensus,False,train
DESI-078.9758-27.1757,78.97575346,-27.17574584,storfer,1,D,gradeD_consensus,False,train
DESI-079.0145-39.2117,79.01446356,-39.21168335,storfer,1,D,gradeD_consensus,False,train
DESI-079.0468-30.1955,79.04679086,-30.19546609,storfer,1,D,gradeD_consensus,False,train
DESI-079.1526-62.1217,79.15259501,-62.12165931,storfer,1,D,gradeD_consensus,False,valsel
DESI-079.2037-56.0847,79.20371305,-56.08470506,storfer,1,D,gradeD_consensus,False,valsel
DESI-079.2424-61.1121,79.24239732,-61.11211365,storfer,1,D,gradeD_consensus,False,train
DESI-079.2830-26.6966,79.28302526,-26.69657708,storfer,1,D,gradeD_consensus,False,valsel
DESI-079.3248-19.8098,79.32479864,-19.80975229,storfer,1,D,gradeD_consensus,False,valsel
DESI-079.3939-52.9047,79.39389367,-52.90472045,storfer,1,D,gradeD_consensus,False,valsel
DESI-079.4903-55.2428,79.49031827,-55.24277344,storfer,1,D,gradeD_consensus,False,train
DESI-079.5199-30.5799,79.5198657,-30.57991181,storfer,1,D,gradeD_consensus,False,train
DESI-079.5604-26.8365,79.56042098,-26.83654487,storfer,1,D,gradeD_consensus,False,valsel
DESI-079.6838-39.0599,79.68376786,-39.05990551,storfer,1,D,gradeD_consensus,False,train
DESI-080.0755-62.8590,80.07546526,-62.8590256,storfer,1,D,gradeD_consensus,False,valsel
DESI-080.2097-60.9791,80.20965289,-60.97911926,storfer,1,D,gradeD_consensus,True,
DESI-080.2577-41.8750,80.25771555,-41.87497672,storfer,1,D,gradeD_consensus,False,train
DESI-080.2770-48.0705,80.27701024,-48.07047649,storfer,1,D,gradeD_consensus,False,train
DESI-080.4471-49.8138,80.44713309,-49.81379691,storfer,1,D,gradeD_consensus,True,
DESI-080.5336-30.6645,80.53361625,-30.66451236,storfer,1,D,gradeD_consensus,False,train
DESI-080.5495-62.4219,80.54947443,-62.42192047,storfer,1,D,gradeD_consensus,False,train
DESI-080.5770-44.2874,80.57700586,-44.28735617,storfer,1,D,gradeD_consensus,False,gate
DESI-080.6550-25.5818,80.65495459,-25.58180275,storfer,1,D,gradeD_consensus,True,
DESI-080.6734-43.7876,80.67339861,-43.78756165,storfer,1,D,gradeD_consensus,False,train
DESI-080.8301-25.5060,80.83005889,-25.50595928,storfer,1,D,gradeD_consensus,False,train
DESI-080.9096-30.9923,80.90956156,-30.99234052,storfer,1,D,gradeD_consensus,True,
DESI-080.9271-50.8719,80.92706557,-50.87192689,storfer,1,D,gradeD_consensus,False,train
DESI-081.0131-43.7706,81.01308737,-43.77062922,storfer,1,D,gradeD_consensus,False,valsel
DESI-081.0692-32.5628,81.06923529,-32.56282123,storfer,1,D,gradeD_consensus,False,train
DESI-081.1657-58.5678,81.16569068,-58.56778442,storfer,1,D,gradeD_consensus,False,valsel
DESI-081.2438-26.4193,81.24383112,-26.4193085,storfer,1,D,gradeD_consensus,False,train
DESI-081.2661-58.8041,81.2661341,-58.80408314,storfer,1,D,gradeD_consensus,False,train
DESI-081.2973-19.8634,81.297349,-19.86335996,storfer,1,D,gradeD_consensus,False,train
DESI-082.1798-60.5502,82.17976562,-60.55023932,storfer,1,D,gradeD_consensus,False,gate
DESI-082.2068-53.0752,82.20683078,-53.07521202,storfer,1,D,gradeD_consensus,False,train
DESI-082.3519-34.3146,82.35194402,-34.31455964,storfer,1,D,gradeD_consensus,False,train
DESI-082.3556-29.6436,82.35560338,-29.64359269,storfer,1,D,gradeD_consensus,False,valsel
DESI-082.4262-23.8864,82.42615632,-23.88638647,storfer,1,D,gradeD_consensus,False,train
DESI-082.4892-39.3288,82.48916199,-39.32876497,storfer,1,D,gradeD_consensus,False,gate
DESI-082.4909-35.0004,82.49087991,-35.00037673,storfer,1,D,gradeD_consensus,False,train
DESI-082.6216-38.8208,82.62161469,-38.82077432,storfer,1,D,gradeD_consensus,False,valsel
DESI-082.6410-61.8640,82.64104406,-61.86396194,storfer,1,D,gradeD_consensus,False,valsel
DESI-082.6676-23.4702,82.66758398,-23.47015576,storfer,1,D,gradeD_consensus,False,train
DESI-082.6686-54.7366,82.66864307,-54.73658807,storfer,1,D,gradeD_consensus,False,train
DESI-082.7036-24.1071,82.70360935,-24.10707204,storfer,1,D,gradeD_consensus,False,train
DESI-082.9342-38.6231,82.93423047,-38.62308375,storfer,1,D,gradeD_consensus,False,train
DESI-082.9477-61.9468,82.94771897,-61.94676897,storfer,1,D,gradeD_consensus,False,train
DESI-082.9834-51.7781,82.9833772,-51.7781334,storfer,1,D,gradeD_consensus,False,train
DESI-083.0071-38.9895,83.00709737,-38.98950101,storfer,1,D,gradeD_consensus,True,
DESI-083.0149-57.3767,83.01485468,-57.37666919,storfer,1,D,gradeD_consensus,False,train
DESI-083.2955-24.5205,83.29550114,-24.5204859,storfer,1,D,gradeD_consensus,False,train
DESI-083.6805-54.7728,83.68054802,-54.77276617,storfer,1,D,gradeD_consensus,False,train
DESI-083.7912-46.0891,83.79118604,-46.08914073,storfer,1,D,gradeD_consensus,False,valsel
DESI-083.9981-43.0494,83.99805378,-43.04940704,storfer,1,D,gradeD_consensus,True,
DESI-084.0181-48.1832,84.0181457,-48.18319563,storfer,1,D,gradeD_consensus,False,train
DESI-084.1894-32.7297,84.18943138,-32.72967705,storfer,1,D,gradeD_consensus,False,train
DESI-084.2068-34.6310,84.20680211,-34.63100137,storfer,1,D,gradeD_consensus,False,train
DESI-084.2371-18.8925,84.23709407,-18.89246474,storfer,1,D,gradeD_consensus,False,valsel
DESI-084.4258-61.5948,84.42582264,-61.59478334,storfer,1,D,gradeD_consensus,False,train
DESI-084.5323-49.3618,84.53226244,-49.36175999,storfer,1,D,gradeD_consensus,False,train
DESI-084.5484-29.5097,84.54838078,-29.5097403,storfer,1,D,gradeD_consensus,False,train
DESI-084.7049-18.1940,84.70489969,-18.19399517,storfer,1,D,gradeD_consensus,False,train
DESI-084.7399-56.7487,84.73994825,-56.74871102,storfer,1,D,gradeD_consensus,True,
DESI-084.8339-22.6520,84.83393342,-22.65197777,storfer,1,D,gradeD_consensus,False,valsel
DESI-084.9887-39.5556,84.98865307,-39.55563327,storfer,1,D,gradeD_consensus,False,train
DESI-085.6834-20.1946,85.68339875,-20.19464538,storfer,1,D,gradeD_consensus,False,train
DESI-085.7033-59.6730,85.70332664,-59.67298972,storfer,1,D,gradeD_consensus,True,
DESI-085.7329-35.9998,85.73292841,-35.99976623,storfer,1,D,gradeD_consensus,False,train
DESI-085.8473-32.5487,85.84732138,-32.54867843,storfer,1,D,gradeD_consensus,False,train
DESI-085.8693-24.4840,85.86933679,-24.48401919,storfer,1,D,gradeD_consensus,False,valsel
DESI-086.2870-40.9230,86.28700708,-40.92298615,storfer,1,D,gradeD_consensus,False,train
DESI-086.6127-20.1985,86.61269538,-20.19854375,storfer,1,D,gradeD_consensus,False,train
DESI-086.8877-23.6723,86.88773582,-23.67232796,storfer,1,D,gradeD_consensus,False,train
DESI-086.9182-57.9798,86.91818681,-57.97982413,storfer,1,D,gradeD_consensus,False,train
DESI-087.0587-33.3146,87.05865266,-33.31459179,storfer,1,D,gradeD_consensus,False,train
DESI-087.3533-46.2108,87.35327586,-46.2107886,storfer,1,D,gradeD_consensus,False,train
DESI-087.5399-31.6845,87.53985983,-31.68450651,storfer,1,D,gradeD_consensus,False,train
DESI-087.7037-48.5373,87.70370275,-48.53732007,storfer,1,D,gradeD_consensus,False,train
DESI-087.8480-34.7692,87.84797429,-34.76923873,storfer,1,D,gradeD_consensus,False,train
DESI-087.9020-29.9629,87.90201308,-29.96286701,storfer,1,D,gradeD_consensus,False,valsel
DESI-088.0504-21.9842,88.0503948,-21.98415702,storfer,1,D,gradeD_consensus,False,train
DESI-088.3440-49.3604,88.34403903,-49.36038237,storfer,1,D,gradeD_consensus,False,train
DESI-088.3634-23.1525,88.36340791,-23.1524813,storfer,1,D,gradeD_consensus,False,valsel
DESI-088.3686-33.7070,88.36862827,-33.70698893,storfer,1,D,gradeD_consensus,False,train
DESI-088.6494-26.4632,88.64941156,-26.46324943,storfer,1,D,gradeD_consensus,True,
DESI-088.9432-26.7282,88.94318566,-26.72815222,storfer,1,D,gradeD_consensus,False,train
DESI-089.0414-23.5348,89.04137102,-23.53475949,storfer,1,D,gradeD_consensus,False,train
DESI-089.0688-43.7956,89.06882218,-43.7955947,storfer,1,D,gradeD_consensus,False,train
DESI-089.5349-43.3483,89.53490869,-43.34832523,storfer,1,D,gradeD_consensus,False,train
DESI-089.5901-58.3437,89.59010454,-58.34368776,storfer,1,D,gradeD_consensus,False,train
DESI-089.6028-59.6559,89.60275965,-59.65591179,storfer,1,D,gradeD_consensus,False,train
DESI-089.7419-38.3045,89.74185123,-38.3044989,storfer,1,D,gradeD_consensus,False,train
DESI-089.9421-39.0898,89.94206253,-39.08980468,storfer,1,D,gradeD_consensus,False,valsel
DESI-089.9781-56.4278,89.97808622,-56.42776854,storfer,1,D,gradeD_consensus,False,train
DESI-090.0061-29.1837,90.00613615,-29.18374941,storfer,1,D,gradeD_consensus,True,
DESI-090.1469-48.6548,90.14692995,-48.65483854,storfer,1,D,gradeD_consensus,False,train
DESI-090.4948-34.7890,90.49484284,-34.78900871,storfer,1,D,gradeD_consensus,True,
DESI-090.5789-41.4105,90.57890766,-41.4105063,storfer,1,D,gradeD_consensus,True,
DESI-090.7206-29.3388,90.7205693,-29.33884181,storfer,1,D,gradeD_consensus,False,train
DESI-090.9948-35.9762,90.99483132,-35.97624256,storfer,1,D,gradeD_consensus,True,
DESI-091.3093-35.9327,91.30932843,-35.93271656,storfer,1,D,gradeD_consensus,False,gate
DESI-091.5388-37.3820,91.53877698,-37.38198058,storfer,1,D,gradeD_consensus,False,train
DESI-091.5874-56.3285,91.58744982,-56.32848458,storfer,1,D,gradeD_consensus,False,train
DESI-091.7483-60.1261,91.7482992,-60.12610861,storfer,1,D,gradeD_consensus,False,train
DESI-091.9109-49.2187,91.91093503,-49.21868122,storfer,1,D,gradeD_consensus,False,train
DESI-091.9139-31.8699,91.91390879,-31.86987501,storfer,1,D,gradeD_consensus,True,
DESI-092.1284-48.8922,92.12840749,-48.89219111,storfer,1,D,gradeD_consensus,False,train
DESI-092.3396-56.5898,92.33962237,-56.58982754,storfer,1,D,gradeD_consensus,False,train
DESI-092.7190-47.3279,92.71897932,-47.32787954,storfer,1,D,gradeD_consensus,False,train
DESI-092.7955-60.0088,92.79549166,-60.00881961,storfer,1,D,gradeD_consensus,True,
DESI-092.8225-48.9342,92.82252371,-48.93418427,storfer,1,D,gradeD_consensus,False,train
DESI-093.5660-40.8882,93.56595746,-40.88824929,storfer,1,D,gradeD_consensus,False,valsel
DESI-093.7269-39.4300,93.72690866,-39.43004387,storfer,1,D,gradeD_consensus,False,train
DESI-094.1275-56.4080,94.12750069,-56.40799748,storfer,1,D,gradeD_consensus,False,train
DESI-094.2545-54.1984,94.25445906,-54.19842857,storfer,1,D,gradeD_consensus,False,train
DESI-094.3079-46.1938,94.30788491,-46.19379802,storfer,1,D,gradeD_consensus,False,train
DESI-094.4363-55.2550,94.43628053,-55.25499543,storfer,1,D,gradeD_consensus,False,train
DESI-094.5352-57.7123,94.53520447,-57.71225095,storfer,1,D,gradeD_consensus,False,train
DESI-094.7244-41.2770,94.72442887,-41.27700817,storfer,1,D,gradeD_consensus,False,train
DESI-095.0270-54.6085,95.02702772,-54.60845738,storfer,1,D,gradeD_consensus,False,train
DESI-095.1395-60.6751,95.13947577,-60.67505998,storfer,1,D,gradeD_consensus,True,
DESI-095.9815-57.5922,95.98145066,-57.592172,storfer,1,D,gradeD_consensus,False,train
DESI-096.0045-49.5418,96.00446307,-49.54177504,storfer,1,D,gradeD_consensus,False,gate
DESI-096.8759-55.5559,96.87585162,-55.55590779,storfer,1,D,gradeD_consensus,False,train
DESI-097.9517-56.3876,97.95166293,-56.38762046,storfer,1,D,gradeD_consensus,True,
DESI-098.2920-58.6332,98.29201783,-58.63318332,storfer,1,D,gradeD_consensus,False,valsel
DESI-098.3120+62.9687,98.31203342,62.96872366,storfer,1,D,gradeD_consensus,True,
DESI-100.1030+47.5452,100.1030379,47.54524435,storfer,1,D,gradeD_consensus,False,train
DESI-101.2298+38.1657,101.2298125,38.1657142,storfer,1,D,gradeD_consensus,False,train
DESI-105.4164+69.4848,105.4163892,69.48476042,storfer,1,D,gradeD_consensus,False,train
DESI-109.1433+38.3519,109.1433234,38.35191315,storfer,1,D,gradeD_consensus,False,train
DESI-109.5046+33.9581,109.5045977,33.95805008,storfer,1,D,gradeD_consensus,False,valsel
DESI-110.3588+29.6455,110.3587591,29.64548038,storfer,1,D,gradeD_consensus,False,train
DESI-113.2734+24.8442,113.2734475,24.84419186,storfer,1,D,gradeD_consensus,False,valsel
DESI-114.0238+16.5774,114.0237633,16.57744023,storfer,1,D,gradeD_consensus,False,train
DESI-114.8425+35.0802,114.8425438,35.0801985,storfer,1,D,gradeD_consensus,False,train
DESI-116.5304+74.5394,116.5303748,74.5393685,storfer,1,D,gradeD_consensus,False,train
DESI-117.0810+09.0661,117.0809628,9.066102841,storfer,1,D,gradeD_consensus,False,train
DESI-117.6878+28.8868,117.6878216,28.88680628,storfer,1,D,gradeD_consensus,False,train
DESI-118.1342+17.9583,118.1342197,17.95826253,storfer,1,D,gradeD_consensus,False,valsel
DESI-118.1422+12.5087,118.1422063,12.50869165,storfer,1,D,gradeD_consensus,True,
DESI-118.9928+32.5688,118.9928207,32.56876502,storfer,1,D,gradeD_consensus,False,valsel
DESI-119.0983+11.8480,119.0982534,11.84795744,storfer,1,D,gradeD_consensus,False,train
DESI-119.8021+29.7959,119.8021251,29.79594773,storfer,1,D,gradeD_consensus,False,train
DESI-120.1951+15.1400,120.1951319,15.13999315,storfer,1,D,gradeD_consensus,False,train
DESI-120.9270+06.9043,120.9270052,6.904250371,storfer,1,D,gradeD_consensus,False,train
DESI-121.1641+18.4419,121.1641044,18.44194049,storfer,1,D,gradeD_consensus,False,train
DESI-121.3332+07.0786,121.3331602,7.078602123,storfer,1,D,gradeD_consensus,False,train
DESI-121.3411+53.5773,121.3410942,53.57726947,storfer,1,D,gradeD_consensus,False,train
DESI-121.3924+20.1296,121.3924481,20.12955686,storfer,1,D,gradeD_consensus,False,train
DESI-121.6711+06.6104,121.6710691,6.610387873,storfer,1,D,gradeD_consensus,False,train
DESI-121.9811+01.8792,121.9811297,1.879184779,storfer,1,D,gradeD_consensus,False,train
DESI-122.4254+23.5636,122.4254291,23.56356706,storfer,1,D,gradeD_consensus,False,train
DESI-123.0340+15.9659,123.0339726,15.96593118,storfer,1,D,gradeD_consensus,True,
DESI-123.0769+07.4780,123.0769107,7.478027709,storfer,1,D,gradeD_consensus,True,
DESI-123.3860+33.6484,123.3859863,33.64842566,storfer,1,D,gradeD_consensus,False,train
DESI-123.7256+29.3517,123.7255578,29.35168194,storfer,1,D,gradeD_consensus,False,train
DESI-124.2472+49.0289,124.2471758,49.02887417,storfer,1,D,gradeD_consensus,False,train
DESI-124.2632+17.1177,124.2632035,17.117705,storfer,1,D,gradeD_consensus,False,train
DESI-125.0810+11.8018,125.0809953,11.80175947,storfer,1,D,gradeD_consensus,False,train
DESI-125.2198+10.7893,125.2197848,10.78933445,storfer,1,D,gradeD_consensus,False,train
DESI-125.2460+36.1495,125.2459885,36.14950116,storfer,1,D,gradeD_consensus,True,
DESI-125.3337+36.3640,125.3337231,36.3640497,storfer,1,D,gradeD_consensus,False,gate
DESI-126.0009+22.8735,126.0009073,22.87348814,storfer,1,D,gradeD_consensus,False,train
DESI-126.3308+26.2940,126.3307505,26.29404544,storfer,1,D,gradeD_consensus,False,train
DESI-126.5062+11.2491,126.5062178,11.24906959,storfer,1,D,gradeD_consensus,False,valsel
DESI-126.5687+21.5660,126.5686834,21.56602587,storfer,1,D,gradeD_consensus,False,train
DESI-126.7347+14.9881,126.7347062,14.98807613,storfer,1,D,gradeD_consensus,False,train
DESI-126.9133+31.8713,126.9132698,31.87131865,storfer,1,D,gradeD_consensus,False,train
DESI-127.1210+08.8746,127.1210449,8.874637564,storfer,1,D,gradeD_consensus,False,train
DESI-127.1396+17.1897,127.1395927,17.1897194,storfer,1,D,gradeD_consensus,True,
DESI-127.1490+06.8658,127.1490425,6.865758691,storfer,1,D,gradeD_consensus,False,train
DESI-127.5712+31.8102,127.5712241,31.81023623,storfer,1,D,gradeD_consensus,False,train
DESI-128.1700+04.9160,128.1699854,4.915963086,storfer,1,D,gradeD_consensus,False,train
DESI-128.7014+16.6466,128.7014053,16.64663997,storfer,1,D,gradeD_consensus,False,gate
DESI-129.0570+06.9723,129.0570273,6.972262329,storfer,1,D,gradeD_consensus,False,train
DESI-129.1254-00.6866,129.1254354,-0.6865839457,storfer,1,D,gradeD_consensus,False,gate
DESI-129.1659+06.6589,129.1658898,6.658878687,storfer,1,D,gradeD_consensus,False,train
DESI-129.2317+21.8853,129.2317149,21.88528724,storfer,1,D,gradeD_consensus,False,valsel
DESI-129.7679+25.4877,129.7679122,25.48774506,storfer,1,D,gradeD_consensus,True,
DESI-129.8285+12.4182,129.8284683,12.41819159,storfer,1,D,gradeD_consensus,False,train
DESI-129.8490+39.2030,129.8489931,39.20297712,storfer,1,D,gradeD_consensus,True,
DESI-130.0101+08.6330,130.010105,8.63304015,storfer,1,D,gradeD_consensus,False,train
DESI-130.2624+07.0416,130.2623739,7.041645047,storfer,1,D,gradeD_consensus,False,train
DESI-130.4632-05.5459,130.4632003,-5.545919249,storfer,1,D,gradeD_consensus,False,valsel
DESI-132.0326+28.1427,132.0325533,28.14265312,storfer,1,D,gradeD_consensus,False,train
DESI-132.1146+16.7675,132.1146421,16.76748822,storfer,1,D,gradeD_consensus,False,train
DESI-132.8310+26.9762,132.8309822,26.97616392,storfer,1,D,gradeD_consensus,False,valsel
DESI-134.2270+07.9517,134.2269655,7.951658178,storfer,1,D,gradeD_consensus,True,
DESI-134.2854+09.9173,134.285429,9.917335072,storfer,1,D,gradeD_consensus,False,train
DESI-135.1408-03.2463,135.140822,-3.24629216,storfer,1,D,gradeD_consensus,False,train
DESI-135.1795-00.0232,135.179472,-0.02318871881,storfer,1,D,gradeD_consensus,False,train
DESI-135.2902+45.4310,135.2901994,45.43097234,storfer,1,D,gradeD_consensus,False,train
DESI-135.6487-04.2522,135.6487479,-4.25222518,storfer,1,D,gradeD_consensus,False,train
DESI-135.7214+05.6896,135.7213504,5.689574311,storfer,1,D,gradeD_consensus,False,train
DESI-135.7240-06.2970,135.7239826,-6.297010781,storfer,1,D,gradeD_consensus,False,train
DESI-136.0331-00.9981,136.0330604,-0.9980715865,storfer,1,D,gradeD_consensus,False,valsel
DESI-136.0739+01.6892,136.0739489,1.689160911,storfer,1,D,gradeD_consensus,True,
DESI-136.4655+13.0307,136.4654745,13.03070427,storfer,1,D,gradeD_consensus,False,valsel
DESI-137.3244+25.8079,137.3244455,25.80790202,storfer,1,D,gradeD_consensus,False,train
DESI-137.4164+13.8685,137.416412,13.86850828,storfer,1,D,gradeD_consensus,False,train
DESI-137.5867-02.3343,137.5867365,-2.334319061,storfer,1,D,gradeD_consensus,False,train
DESI-137.7719+61.1281,137.771937,61.12807612,storfer,1,D,gradeD_consensus,False,train
DESI-137.9658+45.7327,137.9658067,45.73271117,storfer,1,D,gradeD_consensus,False,train
DESI-138.0489+25.5402,138.0488818,25.54018477,storfer,1,D,gradeD_consensus,False,gate
DESI-138.2849+25.1073,138.2849402,25.10732047,storfer,1,D,gradeD_consensus,False,train
DESI-138.5360-06.6991,138.53596,-6.699149935,storfer,1,D,gradeD_consensus,False,train
DESI-138.5630+01.6484,138.5630297,1.648394539,storfer,1,D,gradeD_consensus,False,train
DESI-138.8482-00.9226,138.8481619,-0.9226171382,storfer,1,D,gradeD_consensus,False,train
DESI-139.1054+32.4048,139.1054045,32.40480302,storfer,1,D,gradeD_consensus,True,
DESI-139.2510-05.1914,139.250954,-5.191436888,storfer,1,D,gradeD_consensus,False,train
DESI-140.0786+15.1720,140.0786224,15.17195685,storfer,1,D,gradeD_consensus,False,train
DESI-140.1770+00.8430,140.1770063,0.8429628144,storfer,1,D,gradeD_consensus,False,train
DESI-140.6463+09.3427,140.6463089,9.342696422,storfer,1,D,gradeD_consensus,False,train
DESI-141.6150+39.7426,141.6150133,39.74259757,storfer,1,D,gradeD_consensus,False,train
DESI-141.9814+11.4093,141.9814196,11.4092501,storfer,1,D,gradeD_consensus,False,train
DESI-142.9758+12.6501,142.9758258,12.65009343,storfer,1,D,gradeD_consensus,False,train
DESI-143.1886+37.8620,143.1885563,37.86202188,storfer,1,D,gradeD_consensus,False,train
DESI-143.2149+66.1567,143.2148536,66.15671797,storfer,1,D,gradeD_consensus,False,train
DESI-143.9409+22.0397,143.9409358,22.03969151,storfer,1,D,gradeD_consensus,True,
DESI-144.0878+13.3795,144.0877745,13.37950723,storfer,1,D,gradeD_consensus,False,valsel
DESI-144.3042+13.0264,144.3041849,13.02636797,storfer,1,D,gradeD_consensus,False,train
DESI-145.1706+08.6200,145.1706038,8.619991693,storfer,1,D,gradeD_consensus,False,train
DESI-145.6562+32.9417,145.6561556,32.9416539,storfer,1,D,gradeD_consensus,False,train
DESI-146.3097+06.8014,146.3096649,6.801375918,storfer,1,D,gradeD_consensus,False,train
DESI-147.6379+17.3744,147.6378894,17.37443862,storfer,1,D,gradeD_consensus,False,train
DESI-148.1474+13.4621,148.1474312,13.46211515,storfer,1,D,gradeD_consensus,False,train
DESI-148.1742+37.1643,148.1742249,37.16432504,storfer,1,D,gradeD_consensus,False,valsel
DESI-148.3866+01.9347,148.3866202,1.934726905,storfer,1,D,gradeD_consensus,False,train
DESI-148.3986+31.5437,148.3985635,31.54374012,storfer,1,D,gradeD_consensus,False,train
DESI-149.3117+36.7185,149.311718,36.71854023,storfer,1,D,gradeD_consensus,False,train
DESI-149.5083+20.9524,149.5082846,20.95235893,storfer,1,D,gradeD_consensus,False,train
DESI-149.6951+10.9888,149.6951316,10.98876232,storfer,1,D,gradeD_consensus,False,train
DESI-149.9581-03.4552,149.9580748,-3.455203176,storfer,1,D,gradeD_consensus,False,train
DESI-149.9772+10.9708,149.9772051,10.97076865,storfer,1,D,gradeD_consensus,False,train
DESI-150.1690+21.9433,150.1689632,21.94325168,storfer,1,D,gradeD_consensus,False,train
DESI-150.4456+41.3192,150.4455623,41.319158,storfer,1,D,gradeD_consensus,False,train
DESI-151.2247-06.9532,151.2247014,-6.953170407,storfer,1,D,gradeD_consensus,False,train
DESI-151.6322-01.5771,151.6322342,-1.577099216,storfer,1,D,gradeD_consensus,False,train
DESI-151.6657+12.8394,151.6656624,12.83936137,storfer,1,D,gradeD_consensus,False,train
DESI-151.8533-06.6538,151.8533347,-6.653778583,storfer,1,D,gradeD_consensus,True,
DESI-152.3123+15.1126,152.3122914,15.11257696,storfer,1,D,gradeD_consensus,False,train
DESI-152.5652+12.9375,152.5652122,12.93745335,storfer,1,D,gradeD_consensus,False,train
DESI-152.6156+06.7005,152.6155518,6.700534828,storfer,1,D,gradeD_consensus,True,
DESI-152.6578-05.2562,152.6577877,-5.256212095,storfer,1,D,gradeD_consensus,False,train
DESI-152.8754+51.1960,152.8753957,51.19599938,storfer,1,D,gradeD_consensus,False,train
DESI-152.9039-05.1284,152.9039153,-5.128390979,storfer,1,D,gradeD_consensus,False,train
DESI-153.2746+18.8188,153.2746489,18.81875567,storfer,1,D,gradeD_consensus,False,train
DESI-153.3046+42.8180,153.3046015,42.81797427,storfer,1,D,gradeD_consensus,False,train
DESI-153.7953+04.5593,153.7953121,4.559309122,storfer,1,D,gradeD_consensus,False,train
DESI-153.8055+10.7042,153.8054637,10.7042134,storfer,1,D,gradeD_consensus,False,train
DESI-153.8145+16.8856,153.8145059,16.88562717,storfer,1,D,gradeD_consensus,False,train
DESI-153.9827+00.5818,153.9827463,0.5818253061,storfer,1,D,gradeD_consensus,False,train
DESI-154.2235+62.5859,154.223451,62.58586245,storfer,1,D,gradeD_consensus,True,
DESI-154.3692-05.4685,154.3691665,-5.468537226,storfer,1,D,gradeD_consensus,False,train
DESI-155.2333-01.3448,155.233277,-1.344793255,storfer,1,D,gradeD_consensus,False,train
DESI-155.2353+24.7317,155.2353472,24.73165712,storfer,1,D,gradeD_consensus,False,train
DESI-155.2526+17.3570,155.2525904,17.35701019,storfer,1,D,gradeD_consensus,False,train
DESI-155.4354+26.2623,155.4354172,26.26226908,storfer,1,D,gradeD_consensus,False,train
DESI-155.6658+40.2380,155.6657677,40.23802121,storfer,1,D,gradeD_consensus,False,train
DESI-155.9500+58.7357,155.9500243,58.73571405,storfer,1,D,gradeD_consensus,False,train
DESI-156.1869+26.4448,156.1869255,26.44475714,storfer,1,D,gradeD_consensus,False,train
DESI-156.5770+38.0271,156.5769874,38.02713792,storfer,1,D,gradeD_consensus,False,train
DESI-156.6722-00.4647,156.6721973,-0.4646894084,storfer,1,D,gradeD_consensus,False,valsel
DESI-157.0018+17.5684,157.0018017,17.56842081,storfer,1,D,gradeD_consensus,False,train
DESI-157.6661+06.9440,157.6660978,6.944040622,storfer,1,D,gradeD_consensus,False,train
DESI-157.7576-07.0278,157.757557,-7.027802677,storfer,1,D,gradeD_consensus,False,valsel
DESI-157.9485+15.2125,157.948539,15.21253076,storfer,1,D,gradeD_consensus,False,train
DESI-158.2769+05.0219,158.2768986,5.021914612,storfer,1,D,gradeD_consensus,False,train
DESI-158.2854+17.2109,158.2854102,17.21091051,storfer,1,D,gradeD_consensus,False,train
DESI-158.6464+11.2776,158.6463963,11.27758434,storfer,1,D,gradeD_consensus,False,valsel
DESI-159.0440+08.3395,159.0440012,8.339485782,storfer,1,D,gradeD_consensus,False,valsel
DESI-159.2841+29.6918,159.284051,29.69177606,storfer,1,D,gradeD_consensus,True,
DESI-159.9920+20.1807,159.9920221,20.18072442,storfer,1,D,gradeD_consensus,True,
DESI-160.0484-01.7260,160.0484219,-1.72604003,storfer,1,D,gradeD_consensus,False,train
DESI-160.1531+14.9915,160.1530632,14.99153769,storfer,1,D,gradeD_consensus,False,valsel
DESI-160.1933-09.3146,160.1932616,-9.314582383,storfer,1,D,gradeD_consensus,False,gate
