campaign,name,ra_deg,dec_deg,outcome,detail,candidate_provenance,source_ref
euclid_q1_modeling,102022980_NEG653069109465982282,65.30691092767607,-46.59822823435719,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.276 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102022980_NEG657082285467450951,65.70822852262235,-46.74509511325952,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.91 arcsec (1sigma 0.89-0.93); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.765 (8 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102022980_NEG657553777465731159,65.75537771041878,-46.57311597346415,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.57 arcsec (1sigma 0.57-0.57); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.757 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023476_NEG610025395461180513,61.00253957732884,-46.11805137162271,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.49 arcsec (1sigma 1.49-1.49); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=3.018 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023478_NEG628457640459296313,62.84576401449824,-45.92963139466405,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.20 arcsec (1sigma 1.19-1.20); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=3.109 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023479_NEG631968882458727056,63.196888272888046,-45.87270566524282,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.69 arcsec (1sigma 0.68-0.70); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.507 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023479_NEG633382827461467539,63.33828270800054,-46.14675398144309,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.70 arcsec (1sigma 0.70-0.72); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.144 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023479_NEG633491501461458871,63.34915010836785,-46.14588710558657,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.706 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102023480_NEG640021734460830824,64.00217342456871,-46.08308249206795,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.50 arcsec (1sigma 0.49-0.50); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.744 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023480_NEG640270096460844048,64.02700969109169,-46.08440488708592,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.25 arcsec (1sigma 1.22-1.26); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.956 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023480_NEG642201006461096820,64.22010069763697,-46.10968203057439,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.85 arcsec (1sigma 0.83-0.88); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.560 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023481_NEG647245161459048846,64.72451612348969,-45.90488464671768,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.51 arcsec (1sigma 0.50-0.52); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.215 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023482_NEG655179432459165110,65.51794326392798,-45.91651107756741,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.58 arcsec (1sigma 0.57-0.59); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.647 (8 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023482_NEG657383017460972594,65.73830175052379,-46.09725944968683,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.88 arcsec (1sigma 0.84-0.88); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.523 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023984_NEG627804838454213106,62.78048386794535,-45.4213106327194,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.74 arcsec (1sigma 0.73-0.74); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.358 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102023984_NEG628683592457046709,62.8683592745232,-45.704670979868624,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.117 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102023984_NEG631043463457052623,63.10434637855938,-45.70526232957247,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.750 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102023986_NEG643189719456460589,64.31897196009866,-45.64605890044793,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.78 arcsec (1sigma 0.78-0.79); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.744 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102041656_NEG523359673301396466,52.33596739170452,-30.139646609274138,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.63 arcsec (1sigma 0.63-0.64); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.564 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102041657_NEG527330118300603942,52.73301189004299,-30.060394203188203,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.25 arcsec (1sigma 1.25-1.26); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.868 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102041657_NEG527925237298894414,52.79252379595951,-29.88944147404416,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.88 arcsec (1sigma 0.88-0.88); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.392 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102041657_NEG528301123298298693,52.8301123322179,-29.82986934888345,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.306 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102041657_NEG529209996299100136,52.92099965374398,-29.91001367205823,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.78 arcsec (1sigma 1.76-1.79); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.367 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042282_NEG517070963297124785,51.707096352182745,-29.712478588163005,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.692 (11 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102042283_NEG518770667295125494,51.87706671211459,-29.512549467386364,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.79 arcsec (1sigma 0.79-0.80); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.358 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042283_NEG520608563295081214,52.0608563513396,-29.50812141969979,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.85 arcsec (1sigma 0.85-0.86); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.536 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042283_NEG521070591294671601,52.10705916602482,-29.467160198695264,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.623 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102042284_NEG523902104295926900,52.39021042684189,-29.592690005903176,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=2.14 arcsec (1sigma 2.12-2.17); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.958 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042284_NEG526888815294982643,52.68888150861861,-29.498264398459888,inconclusive,"group-scale lens candidate requiring multiple mass components, beyond scope of the Q1 automated pipeline (Zenodo group.zip, 41 objects); no modelling verdict; also listed in unsuccess.zip; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.511 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 group.zip
euclid_q1_modeling,102042284_NEG528356577292866317,52.83565776408496,-29.28663177075172,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.561 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102042287_NEG540365671293205439,54.03656715287476,-29.32054393414841,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.682 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102042287_NEG543727111293847771,54.37271115161365,-29.384777131349484,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.717 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102042913_NEG515596854290228591,51.55968541095926,-29.022859166356096,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.12 arcsec (1sigma 1.09-1.14); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.546 (8 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042913_NEG515847139291141021,51.58471391404591,-29.114102191323457,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.61 arcsec (1sigma 0.61-0.62); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.056 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042913_NEG516249178292373011,51.62491780564062,-29.23730114505462,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.683 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102042913_NEG518198793288220397,51.81987931988373,-28.82203972762372,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.841 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102042913_NEG520471782290867053,52.04717824679261,-29.08670539117257,inconclusive,"group-scale lens candidate requiring multiple mass components, beyond scope of the Q1 automated pipeline (Zenodo group.zip, 41 objects); no modelling verdict; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.390 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 group.zip
euclid_q1_modeling,102042914_NEG520791097292457766,52.07910976293189,-29.24577660750816,inconclusive,"cutout mis-centred, which broke lens modelling (Zenodo recenter.zip, 18 objects); no modelling verdict; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.348 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 recenter.zip
euclid_q1_modeling,102042914_NEG522625262291125533,52.262526273501,-29.11255338608705,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.70 arcsec (1sigma 0.69-0.70); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.252 (7 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042914_NEG523479785291521247,52.34797854483788,-29.15212478307529,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.82 arcsec (1sigma 0.81-0.84); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.170 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042915_NEG527574180288799276,52.75741809343428,-28.87992760661953,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.80 arcsec (1sigma 0.79-0.80); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.244 (11 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042915_NEG528545016288651034,52.85450169543065,-28.865103458157133,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.00 arcsec (1sigma 0.00-0.00); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.685 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042915_NEG529823788292531675,52.98237884657878,-29.253167568876144,inconclusive,"cutout mis-centred, which broke lens modelling (Zenodo recenter.zip, 18 objects); no modelling verdict; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.663 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 recenter.zip
euclid_q1_modeling,102042915_NEG531310919292142818,53.131091993387386,-29.214281899776903,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.963 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102042916_NEG533251142291509670,53.3251142778574,-29.15096706182251,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=2.03 arcsec (1sigma 2.01-2.04); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.590 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102042917_NEG539279061291936993,53.92790616393022,-29.19369935009748,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.08 arcsec (1sigma 1.08-1.09); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.657 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
