campaign,name,ra_deg,dec_deg,outcome,detail,candidate_provenance,source_ref
euclid_q1_nisp,102021499_NEG632503018480736583,63.25030187037567,-48.073658352372775,confirmed_lens,"z_src=1.958 (v6d posterior MAP, 68%CI_w=0.38, FoF-Gold); z_def=0.388 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.472 (CaII-triplet posterior, 68%CI_w=0.01, FoF-Platinum); z_def_grizli=0.445; P(z_src>z_def)=1.00",grade=B;expert_score=1.618;votes=11,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021987_NEG632575884473969454,63.25758842582554,-47.396945472706,confirmed_lens,"z_src=1.936 (v6d posterior MAP, 68%CI_w=0.85, FoF-Platinum); z_def=0.957 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.272 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.390; P(z_src>z_def)=1.00",grade=A;expert_score=2.010;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021017_NEG633207820486535571,63.32078207823651,-48.6535571859489,confirmed_lens,"z_src=2.024 (v6d posterior MAP, 68%CI_w=1.72, FoF-Silver); z_def=0.702 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.324 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.405; P(z_src>z_def)=0.97",grade=B;expert_score=1.802;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102023479_NEG633382827461467539,63.33828270800054,-46.14675398144309,confirmed_lens,"z_src=1.764 (v6d posterior MAP, 68%CI_w=1.58, FoF-Gold); z_def=0.886 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.456 (CaII-triplet posterior, 68%CI_w=0.01, FoF-Platinum); z_def_grizli=0.555; P(z_src>z_def)=0.95",grade=A;expert_score=2.144;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102023479_NEG633491501461458871,63.34915010836785,-46.14588710558657,confirmed_lens,"z_src=0.862 (v6d posterior MAP, 68%CI_w=1.71, FoF-Silver); z_def=0.374 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.622 (CaII-triplet posterior, 68%CI_w=0.56, FoF-Platinum); z_def_grizli=0.550; P(z_src>z_def)=0.91",grade=B;expert_score=1.706;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102020064_NEG635823575494037615,63.5823575504392,-49.40376153048183,confirmed_lens,"z_src=1.294 (v6d posterior MAP, 68%CI_w=1.35, FoF-Gold); z_def=0.780 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.048 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.875; P(z_src>z_def)=0.81",grade=B;expert_score=1.980;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102020064_NEG635872258496841682,63.58722583981298,-49.68416823937899,confirmed_lens,"z_src=2.740 (v6d posterior MAP, 68%CI_w=0.62, FoF-Platinum); z_def=0.477 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.544 (CaII-triplet posterior, 68%CI_w=0.26, FoF-Platinum); z_def_grizli=0.400; P(z_src>z_def)=1.00",grade=A;expert_score=2.846;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021500_NEG636294430480333264,63.629443096530274,-48.03332641580719,inconclusive,"z_def=0.351 (adopted, Euclid PHZ MODE_1 photo-z)",grade=A;expert_score=2.459;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021988_NEG636381546474267847,63.63815462617454,-47.42678472523166,confirmed_lens,"z_src=2.942 (v6d posterior MAP, 68%CI_w=1.53, FoF-Gold); z_def=0.643 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.536 (CaII-triplet posterior, 68%CI_w=0.50, FoF-Platinum); z_def_grizli=0.380; P(z_src>z_def)=0.94",grade=B;expert_score=1.821;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021500_NEG636862073478549953,63.68620732648826,-47.854995308359584,confirmed_lens,"z_src=1.584 (v6d posterior MAP, 68%CI_w=1.77, FoF-Silver); z_def=0.575 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.312 (CaII-triplet posterior, 68%CI_w=0.80, FoF-Silver); z_def_grizli=1.000; P(z_src>z_def)=0.96",grade=B;expert_score=1.533;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102020538_NEG637045736489835935,63.704573695260834,-48.983593566794056,inconclusive,"z_def=0.664 (adopted, Euclid PHZ MODE_1 photo-z)",grade=A;expert_score=2.632;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102019596_NEG637748088500119037,63.77480885130131,-50.01190374108312,inconclusive,"z_def=0.014 (adopted, Euclid PHZ MODE_1 photo-z)",grade=B;expert_score=1.908;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021988_NEG637845892475954405,63.784589200839584,-47.5954405864353,confirmed_lens,"z_src=2.540 (v6d posterior MAP, 68%CI_w=0.92, FoF-Platinum); z_def=0.829 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.090 (CaII-triplet posterior, 68%CI_w=0.81, FoF-Silver); z_def_grizli=0.850; P(z_src>z_def)=0.91",grade=A;expert_score=2.530;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021017_NEG637928660482715254,63.79286609060805,-48.27152549809416,confirmed_lens,"z_src=2.154 (v6d posterior MAP, 68%CI_w=1.20, FoF-Silver); z_def=1.251 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.184 (CaII-triplet posterior, 68%CI_w=0.05, FoF-Platinum); z_def_grizli=0.875; P(z_src>z_def)=0.75",grade=A;expert_score=2.076;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102020539_NEG639239120489296299,63.92391201757077,-48.92962998662928,confirmed_lens,"z_src=2.836 (v6d posterior MAP, 68%CI_w=1.85, FoF-Bronze); z_def=0.270 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.298 (CaII-triplet posterior, 68%CI_w=0.67, FoF-Gold); z_def_grizli=0.495; P(z_src>z_def)=0.98",grade=A;expert_score=2.879;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102020065_NEG639706305497277844,63.97063058883589,-49.727784447975104,confirmed_lens,"z_src=0.936 (v6d posterior MAP, 68%CI_w=0.58, FoF-Platinum); z_def=0.505 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.304 (CaII-triplet posterior, 68%CI_w=0.73, FoF-Gold); z_def_grizli=0.440; P(z_src>z_def)=0.93",grade=B;expert_score=1.792;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022978_NEG639856435467273842,63.9856435425629,-46.72738424488188,inconclusive,"z_def=0.698 (adopted, Euclid PHZ MODE_1 photo-z)",grade=A;expert_score=2.395;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102023480_NEG640021734460830824,64.00217342456871,-46.08308249206795,inconclusive,"z_def=0.753 (adopted, Euclid PHZ MODE_1 photo-z)",grade=B;expert_score=1.744;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021018_NEG640120110483854165,64.01201105416371,-48.385416518032095,confirmed_lens,"z_src=2.058 (v6d posterior MAP, 68%CI_w=1.75, FoF-Silver); z_def=0.631 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.350 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.410; P(z_src>z_def)=0.95",grade=A;expert_score=2.608;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022481_NEG640261052470604135,64.02610523083732,-47.06041352139383,confirmed_lens,"z_src=0.704 (v6d posterior MAP, 68%CI_w=1.48, FoF-Gold); z_def=0.669 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.470 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.870; P(z_src>z_def)=0.98",grade=B;expert_score=1.570;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102023480_NEG640270096460844048,64.02700969109169,-46.08440488708592,confirmed_lens,"z_src=2.658 (v6d posterior MAP, 68%CI_w=1.03, FoF-Gold); z_def=0.820 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.706 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.630; P(z_src>z_def)=0.96",grade=B;expert_score=1.956;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021988_NEG640289253474412348,64.0289253232282,-47.44123483439196,confirmed_lens,"z_src=1.566 (v6d posterior MAP, 68%CI_w=0.31, FoF-Gold); z_def=0.400 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.260 (CaII-triplet posterior, 68%CI_w=0.79, FoF-Silver); z_def_grizli=0.440; P(z_src>z_def)=1.00",grade=A;expert_score=2.713;votes=11,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102020539_NEG640534948489252606,64.05349482739716,-48.9252606890651,confirmed_lens,"z_src=1.730 (v6d posterior MAP, 68%CI_w=1.30, FoF-Gold); z_def=1.377 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.220 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.385; P(z_src>z_def)=0.82",grade=B;expert_score=1.601;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102020539_NEG641383802490968352,64.13838028821728,-49.09683520382191,confirmed_lens,"z_src=2.660 (v6d posterior MAP, 68%CI_w=1.79, FoF-Silver); z_def=0.629 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.456 (CaII-triplet posterior, 68%CI_w=0.70, FoF-Gold); z_def_grizli=0.395; P(z_src>z_def)=0.94",grade=A;expert_score=2.637;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022481_NEG641874067471349140,64.18740679417816,-47.1349140790585,confirmed_lens,"z_src=2.652 (v6d posterior MAP, 68%CI_w=1.07, FoF-Gold); z_def=0.081 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.114 (CaII-triplet posterior, 68%CI_w=0.82, FoF-Silver); z_def_grizli=0.795; P(z_src>z_def)=0.89",grade=B;expert_score=1.533;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102023480_NEG642201006461096820,64.22010069763697,-46.10968203057439,inconclusive,"z_def=0.532 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=0.430",grade=B;expert_score=1.560;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021501_NEG642870048480955813,64.2870048302998,-48.09558136723311,confirmed_lens,"z_src=1.080 (v6d posterior MAP, 68%CI_w=0.05, FoF-Gold); z_def=0.602 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.322 (CaII-triplet posterior, 68%CI_w=0.81, FoF-Silver); z_def_grizli=0.415; P(z_src>z_def)=0.99",grade=A;expert_score=2.437;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102020539_NEG642885250488814700,64.28852506159132,-48.88147008679599,confirmed_lens,"z_src=1.574 (v6d posterior MAP, 68%CI_w=0.79, FoF-Gold); z_def=0.475 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.326 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.830; P(z_src>z_def)=0.99",grade=A;expert_score=2.899;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102023986_NEG643189719456460589,64.31897196009866,-45.64605890044793,confirmed_lens,"z_src=2.660 (v6d posterior MAP, 68%CI_w=1.39, FoF-Gold); z_def=0.884 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.302 (CaII-triplet posterior, 68%CI_w=0.76, FoF-Silver); z_def_grizli=0.380; P(z_src>z_def)=0.99",grade=B;expert_score=1.744;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021989_NEG644172618476134973,64.41726186763333,-47.61349731436477,confirmed_lens,"z_src=2.812 (v6d posterior MAP, 68%CI_w=1.08, FoF-Gold); z_def=1.154 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.340 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.565; P(z_src>z_def)=1.00",grade=A;expert_score=2.764;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022482_NEG644534872469264836,64.4534872752285,-46.92648360348397,confirmed_lens,"z_src=2.524 (v6d posterior MAP, 68%CI_w=1.51, FoF-Gold); z_def=0.787 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.368 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=0.740; P(z_src>z_def)=0.98",grade=A;expert_score=2.577;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102023481_NEG647245161459048846,64.72451612348969,-45.90488464671768,inconclusive,"z_def=1.043 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=0.640",grade=A;expert_score=2.215;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022482_NEG647287168468367807,64.72871684880818,-46.836780720130186,confirmed_lens,"z_src=2.126 (v6d posterior MAP, 68%CI_w=0.81, FoF-Gold); z_def=1.895 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.012 (CaII-triplet posterior, 68%CI_w=0.81, FoF-Silver); P(z_src>z_def)=0.91",grade=B;expert_score=1.744;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021990_NEG650312660474055399,65.03126603454716,-47.40553996348327,confirmed_lens,"z_src=1.416 (v6d posterior MAP, 68%CI_w=0.67, FoF-Platinum); z_def=0.923 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.366 (CaII-triplet posterior, 68%CI_w=0.22, FoF-Platinum); z_def_grizli=0.595; P(z_src>z_def)=0.98",grade=A;expert_score=2.836;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022483_NEG650705793470600869,65.07057938390258,-47.060086929961074,inconclusive,"z_def=0.784 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=0.700",grade=B;expert_score=1.691;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021990_NEG651246796473086761,65.12467967083242,-47.30867614502389,inconclusive,"z_def=0.420 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=1.065",grade=A;expert_score=2.078;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021502_NEG651338380481989567,65.1338380431143,-48.19895674114229,confirmed_lens,"z_src=2.358 (v6d posterior MAP, 68%CI_w=1.02, FoF-Gold); z_def=0.353 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.326 (CaII-triplet posterior, 68%CI_w=0.82, FoF-Bronze); z_def_grizli=0.410; P(z_src>z_def)=0.99",grade=B;expert_score=1.557;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021019_NEG651956451483599583,65.1956451002235,-48.35995837358245,confirmed_lens,"z_src=2.852 (v6d posterior MAP, 68%CI_w=1.61, FoF-Silver); z_def=0.967 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.324 (CaII-triplet posterior, 68%CI_w=0.82, FoF-Bronze); z_def_grizli=0.395; P(z_src>z_def)=0.99",grade=A;expert_score=2.943;votes=8,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022980_NEG653069109465982282,65.30691092767607,-46.59822823435719,inconclusive,"z_def=0.482 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=0.515",grade=A;expert_score=2.276;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021502_NEG653108030479223468,65.31080305209322,-47.922346850015,confirmed_lens,"z_src=1.554 (v6d posterior MAP, 68%CI_w=0.31, FoF-Gold); z_def=0.567 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.430 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.565; P(z_src>z_def)=1.00",grade=B;expert_score=1.560;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022483_NEG653290299470260264,65.32902999175099,-47.02602645865221,confirmed_lens,"z_src=2.874 (v6d posterior MAP, 68%CI_w=0.96, FoF-Platinum); z_def=1.043 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.150 (CaII-triplet posterior, 68%CI_w=0.70, FoF-Gold); z_def_grizli=0.875; P(z_src>z_def)=1.00",grade=A;expert_score=2.580;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021503_NEG655073934479995542,65.50739347435011,-47.999554233282666,confirmed_lens,"z_src=2.258 (v6d posterior MAP, 68%CI_w=0.15, FoF-Platinum); z_def=0.247 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.332 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=0.520; P(z_src>z_def)=1.00",grade=A;expert_score=2.150;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102023482_NEG655179432459165110,65.51794326392798,-45.91651107756741,inconclusive,"z_def=0.353 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=0.655",grade=B;expert_score=1.647;votes=8,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021503_NEG656130209478570072,65.61302094240996,-47.85700724338475,confirmed_lens,"z_src=1.812 (v6d posterior MAP, 68%CI_w=0.45, FoF-Gold); z_def=0.190 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.272 (CaII-triplet posterior, 68%CI_w=0.81, FoF-Silver); z_def_grizli=0.395; P(z_src>z_def)=1.00",grade=B;expert_score=1.793;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021020_NEG656951229482999258,65.69512293447303,-48.29992584867339,confirmed_lens,"z_src=1.062 (v6d posterior MAP, 68%CI_w=1.49, FoF-Bronze); z_def=1.004 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.738 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); P(z_src>z_def)=0.27",grade=B;expert_score=1.803;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022980_NEG657082285467450951,65.70822852262235,-46.74509511325952,inconclusive,"z_src=2.054 (v6d posterior MAP, 68%CI_w=1.51, FoF-Gold); z_def_nisp_v6d=0.408 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.665; P(z_src>z_def)=0.96",grade=B;expert_score=1.765;votes=8,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102023482_NEG657383017460972594,65.73830175052379,-46.09725944968683,confirmed_lens,"z_src=2.840 (v6d posterior MAP, 68%CI_w=0.21, FoF-Platinum); z_def=0.571 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.552 (CaII-triplet posterior, 68%CI_w=0.73, FoF-Gold); z_def_grizli=0.710; P(z_src>z_def)=1.00",grade=B;expert_score=1.523;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021020_NEG657545464483151702,65.7545464958331,-48.31517021319289,confirmed_lens,"z_src=1.824 (v6d posterior MAP, 68%CI_w=1.78, FoF-Silver); z_def=0.686 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.424 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.395; P(z_src>z_def)=0.98",grade=A;expert_score=2.201;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022980_NEG657553777465731159,65.75537771041878,-46.57311597346415,confirmed_lens,"z_src=2.040 (v6d posterior MAP, 68%CI_w=0.72, FoF-Gold); z_def=0.099 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.270 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); P(z_src>z_def)=0.88",grade=A;expert_score=2.757;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102022484_NEG657584203469449092,65.75842037046594,-46.94490921493867,inconclusive,"z_src=2.596 (v6d posterior MAP, 68%CI_w=1.62, FoF-Silver); z_def_nisp_v6d=0.450 (CaII-triplet posterior, 68%CI_w=0.16, FoF-Platinum); z_def_grizli=0.390; P(z_src>z_def)=0.96",grade=A;expert_score=2.144;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021504_NEG663164014479278882,66.31640147748985,-47.92788825569146,confirmed_lens,"z_src=1.430 (v6d posterior MAP, 68%CI_w=1.42, FoF-Gold); z_def=0.852 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.330 (CaII-triplet posterior, 68%CI_w=0.79, FoF-Silver); z_def_grizli=0.465; P(z_src>z_def)=0.99",grade=A;expert_score=2.048;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021504_NEG664151473481313012,66.41514731280975,-48.1313012839126,confirmed_lens,"z_src=1.780 (v6d posterior MAP, 68%CI_w=1.79, FoF-Silver); z_def=0.848 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.326 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); P(z_src>z_def)=0.96",grade=A;expert_score=2.395;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021504_NEG664270221479670737,66.42702212332838,-47.96707373847487,confirmed_lens,"z_src=2.516 (v6d posterior MAP, 68%CI_w=0.51, FoF-Gold); z_def=0.794 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.306 (CaII-triplet posterior, 68%CI_w=0.81, FoF-Silver); z_def_grizli=0.385; P(z_src>z_def)=1.00",grade=B;expert_score=1.744;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021504_NEG666846889481107505,66.6846889176653,-48.11075055876625,confirmed_lens,"z_src=1.736 (v6d posterior MAP, 68%CI_w=1.54, FoF-Gold); z_def=0.534 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.278 (CaII-triplet posterior, 68%CI_w=0.82, FoF-Bronze); z_def_grizli=0.920; P(z_src>z_def)=0.98",grade=A;expert_score=2.913;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021504_NEG667954670479292514,66.79546707520412,-47.92925147815606,inconclusive,"z_def=0.469 (adopted, Euclid PHZ MODE_1 photo-z)",grade=B;expert_score=1.610;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102021504_NEG669028748480810029,66.90287483290972,-48.081002932370325,confirmed_lens,"z_src=2.768 (v6d posterior MAP, 68%CI_w=1.25, FoF-Gold); z_def=0.774 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.264 (CaII-triplet posterior, 68%CI_w=0.78, FoF-Silver); z_def_grizli=0.445; P(z_src>z_def)=0.99",grade=B;expert_score=1.823;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158580_2631644629651693582,263.16446299769245,65.16935824161169,inconclusive,"z_def=0.703 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=0.530",grade=B;expert_score=1.563;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159186_2631794504660304436,263.17945044356406,66.0304436122694,confirmed_lens,"z_src=2.512 (v6d posterior MAP, 68%CI_w=1.67, FoF-Silver); z_def=0.880 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.336 (CaII-triplet posterior, 68%CI_w=0.61, FoF-Gold); z_def_grizli=1.015; P(z_src>z_def)=1.00",grade=A;expert_score=2.044;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
